ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.22,66.226.79.38,25,tcp,"*H*H*Y*y0y*Y00y*y000y0y*Y+Y*Y+Y00Y*y*Y00y*Y+Y0Y*Y00y*y*H*Y,Y+y*y+Y*y*y*Y+Y*y*y*y*y*Y0h0y*Y.Y*Y+Y0y*y*Y,Y000Y*Y,Y,y,y,Y*y*y*y*y+y*y+Y*y*y*y*H*y*y*y*y*y*Y0y00y0y*H*y*Y*y*y*H*y0H0Y*y*y*Y0Y*y*y0y*y*y*Y0H*y00y0Y*Y0Y*Y0Y*Y0y*y*y0y*y*y00y0y*y*H*H0Y*Y0y*Y00y*H*y0y*y*H*y*H0y*y*y*y*y00Y*Y0000Y*Y0Y*Y000Y*y*y*y*y*y*y*Y00Y*y*Y0000000y00y*y0Y*Y0H0y*Y00y*Y0000Y*y0H0y00y0y00Y+Y*Y000y00Y*y*y0Y*H*Y0000Y*y0y0Y000000Y0H0y00y0y*H0y00H00H0Y*Y*H*y00y000000Y*Y000000000Y*Y00y0H0y0Y*Y0y000Y*Y0000y0H0Y*Y0Y*y*H*y0y000H000H000Y*Y0y*y0y00Y*y*Y0Y,Y00y0000y0H0y000000Y0y00y*y*y*Y+Y*H*H*y*y*y0H0y*y*Y0y*y*Y0y0y00y*y0y*y*Y000000y000Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y*y00y0y000y0y000Y*Y0y00000Y*y*Y000y00y*Y,y+Y000Y*y0H0y*h*y*y000Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y*y0h0y00y0000000y00y000Y00000000000000000000000000Y*y0y00000Y*y00y000000H0000000y0000y0",Botnet,2013-10-01_capture-win8.pcap.tsv,36382
10.0.2.29,37.209.198.5,53,udp,"*s+s+S*S,s,s,s,s,B.B,s.S,S.V,S.s.S,S00S+S*S+V.S+v+S*B*V+V*s*S,S.V,s+V,S*S.s.S,S.S,s+V.S+e+v,V.S*B*s*S.s.S*s*S,s,s,s,b,S+S,S*V+S*s*V.S*S+V.S.V00000000000000000S+V.V*v*S+B+S*S.V+s,S.S+s*V.V+S*V.S.v.s.v.s.B.v.S,B+S.s.s.V.V.S.v.v.s.s.s.s.S.V.S.V.S.v.s.v.V.s.E.s.B.S.S.v.s.s.s.S.V.s.s.v.s.S.S.v.E.s.V,s,S.S,S.s.V.s.S*S+v+s+s+S*B*S+S.S*V,S0V.S.S*s+S.S,S+S.S+e+S*S+S.V,s+s+S*S+s,S,S.S00000000000S.",Botnet,2013-08-20_capture-win15.pcap.tsv,16783
10.0.2.29,129.89.70.123,80,tcp,",Y+Y,Y*y*y0Y*Y00Y*y*H*Y+Y*y00H00Y*Y+Y*h*y*y*Y*Y*y+Y*y*y*Y,Y*H*Y+y*Y00y0000000y0y*y*H*y*y*Y+H,y+Y0Y*y*Y000000000Y*Y*y+y*Y+y+Y*",Botnet,2013-08-20_capture-win15.pcap.tsv,1972
10.0.2.103,50.116.0.178,80,tcp,0000000000000000000000,Botnet,2014-03-12_capture-win3.pcap.tsv,67238
10.0.2.29,205.210.42.57,25,tcp,"*Y.Y,Y.",Botnet,2013-08-20_capture-win15.pcap.tsv,10223
10.0.2.112,109.239.139.18,25,tcp,"+y,Y*H*H*y00Y*y*y*Y000H000Y.Y00Y*y*y*y*Y+Y*y+Y*y*H*y*y*Y+Y0y0y*y00Y+y,Y*H*y*Y+Y*Y*y0y0Y*y*Y,Y*Y0y*Y,Y0y*y*y0Y+H+y+y+y*y*y*y*y0H0H0y*y*y*Y0y*y0y*y*y*y*Y,y,Y,Y*H*y0y*h*y*H*y+Y*Y0y*y*Y0y*y*y0y*y*y*H*H*y*y*y*H*y*y*y*y*y*y*y*y*H*h*H*y0y*y0h0y*y*y*Y+Y0y*y*y00Y*y0y0y*H*y00y*y0y*H*y0y*y*h*y*Y000y*Y*Y0000Y*y*Y*y*y*y0y*y0y*Y0Y,Y*y0y00y*y0y*H*y0y*y0Y00000000000000Y*Y00y0y00y00Y+Y*H*y0y00y*y*Y00y0y000y0h0y00y*y*Y00Y*Y0y*Y000y0000000000000Y0y*y0y*y0H0y*y00y000y0000y00h00Y*y0y000y0000H0000Y*Y*y000y0y00Y*y*y00y0y000000y0h0y0000000Y*Y0y000y*Y000000Y00000000000000000000000000000000000000000Y*y*y0Y*Y0H0H0y0y*Y000Y*Y00y0H00Y*Y0y00Y*Y00000H00000Y000000000000000000000000000000000000000000000000000000000000000000000000000000Y*y*Y0y0y000000y0000y0y0000000H00000y000y00Y0000000000000000000000z0000000000000000000000000000000000000000000",Botnet,2013-10-01_capture-win12.pcap.tsv,27938
10.0.2.29,67.200.141.98,25,tcp,0000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,21080
10.0.2.29,216.227.218.6,53,udp,0000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,15117
10.0.2.29,202.81.31.148,25,tcp,",v,w,W.V,W.W,s,s,f,v,V.V,S,s,f,v,",Botnet,2013-08-20_capture-win15.pcap.tsv,8887
10.0.2.112,72.167.163.223,80,tcp,"+C,s,w,z,w,z,z+s+Z,z,Z0000000Z0Z*z*Z00Z,I,Z*W.Z,i,s,I,F,s,s,S.W,w,z,S.Z0Z*Z0s*S,b,S*Z,Z+Z0Z,B,z,Z*Z,z,S*S,b,W*Z,Z0z*z00S*Z,Z*S,z,Z*S,I,W*W,b,Z*Z,s+Z,s,z,z,W*W,b,Z*Z,w,Z*z*Z,Z*S,z,W0Z,Z*Z,Z*Z000z0z*w*S,i,Z+Z*i*z*z*i*Z,i,z+Z*w*Z,W000Z,Z*z+z,W*Z,z+Z*z*z00z*z*z*F*Z,S+S,i,Z*Z,z+z,z,Z.Z+z,Z*F*Z,z,Z*s*Z,Z*z*z*z*z0Z*z*Z*I*z+Z*z0z*I*z*z*S,z,F,s,s,b,i,Z*W,z,Z*i*z*z*Z,Z+z+z*z*I*z*z*Z00Z*z*Z+Z*z*z*z+Z0z*z*Z+Z*I*z*z*z*z*Z+Z,I,w,I,z,W+Z,Z*V+F+S,i,Z+Z*z+Z*S+Z,Z*z0Z*z*I*z0Z+Z*z*z*Z+z*z+Z0z*Z+Z*z*z*z*z*w*Z,z,R+z*w*Z.z.z,I,z,z+s,z,w,s,s,s,z,z,Z*i*z+z*B*S,i,Z*Z+w,z,Z*z*z*Z,Z*Z,i,S*Z,Z0z*I*Z,S*Z,S0Z,z,z+Z*z*Z+z*z*z*Z,Z*Z,b,z,Z*Z,Z0Z+S*Z,W*Z,S*S,i,Z*w*Z,Z*Z,Z*Z,W*Z,Z0z*z*I0z*I*z+z+Z*z0Z*z*z0z*z*S0S,i,Z*z*z*z*s+S,f,Z*Z,W*W,s,s,Z*Z,Z*z*I*S,s,f,Z*z+z*w*Z,Z*Z,Z*w*W,z,z,W*W,i,Z+Z,Z*Z+Z*z*Z,i,Z+Z0w*Z,s,s,Z0Z,Z0Z,Z*Z,Z*Z*I*F*Z,Z00z*z*z0z*z0Z+z+z,Z*Z0I0z*Z+Z*Z,Z*Z,Z*s*Z,W0Z,Z*z0Z*Z,Z*Z,Z0z*z*z*Z+Z*z*Z*z+z*I*s*Z,z,Z*z*z*Z0000000000000Z*Z,Z*I*z*z+Z*i*z0z*Z*z*z*I*z*z*Z+Z*w*S,i,Z+z*z*z*z*z0z*z*z*I*z+z*Z0000Z*I*z*z*Z0Z*Z0z*s*W,f,Z*z*I*z*z*z*z00Z+Z0Z*z*z*z*z*Z,Z*z*z*z*Z+Z*z*z*Z+z+Z0z*i*z*Z+Z0z*z*z*I*z*Z*Z0z*z*z*Z0I*Z+z*z*z*Z*z*Z00z0I*z*z0z*z*z*z*I*Z0Z*I*Z0I0z*z*Z+Z*Z0000z0Z*z*z*Z*Z*Z*Z000Z*z00z0Z+Z*z*Z,Z*z*z*z0z*z0z*z0Z+Z*z*z+Z*I*I*z*z*z0F*Z,Z*z0z*z*z*Z0z*z*z*z*I*I*z*Z,Z0I00Z*z*z*z*Z*z00Z*Z0z*z*Z+Z0z0Z,Z0z0z*Z+Z*z0z*z*z*z0z0I0z*z*Z0Z+Z*Z000000Z0000000000000000000000000000000000000000000Z*Z0Z+Z0z0I*z00I00z00000Z*i*I*z*I*Z00Z*Z00000000Z*Z00000z0Z00000000000000000000000000000000000000000000000000000000000000000000000000000Z000Z+Z*I*z*Z000i000Z00000000000000000000000z000000",Botnet,2013-10-01_capture-win12.pcap.tsv,30381
10.0.2.112,36.2.243.65,4161,udp,0000000000000000000000000000000000000000000000r000000000000000u0000000D00000000r000000000000000000D0000000000000000000000u00000000000000000000000000000000000000000000000r0000000000000000000U0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-10-01_capture-win12.pcap.tsv,29645
10.0.2.29,159.247.233.2,53,udp,.B.B.,Botnet,2013-08-20_capture-win15.pcap.tsv,2815
10.0.2.29,173.254.237.120,25,tcp,",V,v,",Botnet,2013-08-20_capture-win15.pcap.tsv,3751
10.0.2.29,205.178.190.39,53,udp,.b.S*S+S00S*S.B.B.S0S.b.S*S.S+S.S*S.B.S0S.s.V*S.b.b.b.S*S.b.V00000000000000000S.s.s.B.S*S.B.S*s0S.b.b.S+V*S.s.b.B.B.B.S.S.S0B0,Botnet,2013-08-20_capture-win15.pcap.tsv,10147
10.0.2.29,66.117.151.5,53,udp,.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,20157
10.0.2.29,65.61.198.13,53,udp,000S00000000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,19999
10.0.2.112,198.57.180.116,80,tcp,"*Z0000z000z0Y+Y,y,Z*Z,Z0Z*z*z*z*z00z*Z000z0z*y*Y,Y+Z0z*Z*Z0Z*z*z0Z*Z0z*Z+Z0z0z*y*z0Z,z,Z*z*z*Z+z*Z0Z*z*I*Z*I*Z0Z*Z000Z*y*Y.Y.I.Y+Z0Z*z*z*z*I*Z*z*z*z*z*z*I*z0z*z*Z+Z00z*z0z*z*z+I+Z00Z*z*i*z0z000Z+Z*z*I0Z*Z00z*Z+Z*z*Z+Z0z*z*I*z0I0z*z*Z*Z0z*z0z0000Z*z*z0z*z0z*I*z*z*z*z00Z*z*z*Z0000Z*Z00Z+Z0000z0z*z*z*Z00000000000000000Z0z00I00Z+Z0000I000z00Z*I*z*z*Z*z*Z00z*z0Z*Z0Z*i*Z0z0z*z*Z+Z*z*z*z*Z,Z0000z0Z+z*z*z0I0I00I00z000000z00z0z*Z*z*z*z*I*i*Z000I000z0z00z*z*Z*z00z000I0000z0z0I0z*z0z00z00Z*Z00I000z0z00000z0000z0Z*z*z0Z*z*Z0z*Z00z*z0Z000000000000000000000000000000000000000000000Z*Z0z0000z0z*Z00I00z0z00z0000000Z00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z00Z00000000000000Z0z0",Botnet,2013-10-01_capture-win12.pcap.tsv,28888
10.0.2.29,69.59.192.54,25,tcp,".Y0V,V.Z,Y.Z00000000000000000Y.",Botnet,2013-08-20_capture-win15.pcap.tsv,22275
10.0.2.29,59.162.67.131,25,tcp,",v,v,V,",Botnet,2013-08-20_capture-win15.pcap.tsv,17967
10.0.2.112,71.90.2.198,1901,udp,000000000000000000000000000000000000000000000000000000,Botnet,2013-10-01_capture-win12.pcap.tsv,30364
10.0.2.112,216.92.207.177,25,tcp,",h,y+Y,H,Y0y*y00y*y0y00000Y,Y*y+Y,y+Y*H*Y,Y*Y*y*y*y*H*y*y+Y00Y*Y00y*y00Y*y*H*Y+y,Y*y*Y0h0Y*y*y0Y*Y00Y+Y0y*Y*Y+Y*h*H*y*y*y*y*Y,Y*y*y*y*Y0Y*y*Y+y*y*Y+Y*H*H*y*y*Y*H*h*y0Y*y*H*Y+Y*y+y*y*y*Y+H+Y*y*y*H*y*y*H*y*Y*Y0Y,Y*Y+Y*y0y*y*Y+Y*H*Y+Y*y0Y*y*Y+Y*Y.Y00y0y0h0y000y*y0y*H*y*y*y*y0y*H*y0y*Y,Y*Y0y*H*H*y0y*y*H*h*y*y*y*y0y00Y+Y00y*y*y*H*y000y0y*H0y*y*H*y0y*Y00Y*y*Y0000000000000000Y*y*Y*y*Y00Y*Y0000y00y0y*y*y0H0y*y0H0y*y0y00Y*H*y*Y00H0y0000000Y0H0y0Y+Y0h00y0000Y*y*y*y*y*Y+Y00Y+Y00y0y0y0y000000y0y0000y0y0y*y0H0y*y0y000h000y0y000H0000y0y0000h0000Y*y00y0y00y0y0000Y+Y*Y0000000000Y+Y00000000000000000000000000000000000000000000Y00000y00H00Y*Y0000y00y0y*Y000000y0Y*y*Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000Y*Y000y00y00000y0H0y00H00y0000y00000y00",Botnet,2013-10-01_capture-win12.pcap.tsv,29462
10.0.2.29,209.41.184.100,53,udp,".s.b.b.S0000V,V0S.b.a.S,S.S000000000000000000000000V.",Botnet,2013-08-20_capture-win15.pcap.tsv,12738
10.0.2.29,64.78.56.113,25,tcp,",y,Y.Y,Y.Y,Y0000000000000000000000Y,y,Y,Y+Y,",Botnet,2013-08-20_capture-win15.pcap.tsv,19613
10.0.2.29,209.150.128.15,53,udp,0000s000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,12374
10.0.2.29,98.158.227.70,25,tcp,",t+s,C,",Botnet,2013-08-20_capture-win15.pcap.tsv,27508
10.0.2.106,70.66.226.202,4422,rtcp,0000000000000000000000000000000000000000000000000000000000000000000000000W00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000W0,Botnet,2013-11-06_capture-win6.pcap.tsv,44220
10.0.2.29,209.65.176.73,25,tcp,".s,s.t,",Botnet,2013-08-20_capture-win15.pcap.tsv,12852
10.0.2.22,174.142.104.79,25,tcp,",Y*y*y+y*y*y*y*H0y*Y00000Y*y+Y*y0y*Y0000y0y0y0Y*y*y*y*y0y0Y,y,y,y+y*y*y*y*y*y*H*Y,Y*y*y*Y*H+Y0h0y*y0y*H*y00Y+y,H,y,y,Y*Y+Y*y*Y+Y*y*y*y+y*y0H*y*y*h*Y00Y+Y*Y0y*H*Y+Y*y*y*y*y*y*h*H*H*y*y*Y+Y0Y*y*H*y0y*Y+Y0Y*y*y*y*y0y*y*H*y*y*y*y*y0Y+Y0y*H*y*Y+Y*y*y+y*Y00H0Y*Y00Y*y0Y*Y00Y+y*y*y*y*y0y*y*y*y*y*Y+Y*H*y*Y,Y00H00Y,Y00y*y*H*y0y000Y*y*y0Y000000y0y00H00y*y*y0y*y0y0y00Y*y*h*y*Y000000Y*Y*Y*Y00000Y*y*y*y*y0y*y0000Y*y*y0Y,Y*y*Y00Y+Y*y*Y*y00H00y0H0y000Y*Y00y0Y*Y0H00y00000y00y0y0000y0y000Y*Y*H*Y000000y0y00Y*Y+Y00y000y0Y*y*y000Y*y*Y000000H0000000y00y0y000Y*Y00H00Y*Y0y00y00000y00000000Y,Y0Y*y*y*Y0y*Y,Y+y*H*Y00Y*Y*H*Y*Y00y*H*y*y*y0Y*y*y000H000Y*Y000Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y*y0y00Y*y0y0000y00H00y0y0000h0000Y*Y0000y0y*Y000y0H0Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y000y*H*Y,Y00y0y0000000Y*H0H0y000y0y0y0000y00y0000h0000Y*Y*Y0Y*Y00y00000H0000H0000y00000y0y*y*Y00Y*y00H00",Botnet,2013-10-01_capture-win8.pcap.tsv,34006
10.0.2.22,64.21.16.24,80,tcp,"0y*y0y*y0y*y0H0y*H*Y+V*Y*y0y0y00Y*Y000y00Y.Y+V*y*y*y0H0y*y*y0h0v*y0y*Y,Y+Y.Y00y0y00Y+Y*Y000H000Y*Y0H0y00y0Y*Y+y*Y*y*y0H0Y+Y0v00Y*y00y*y0y*Y00V*H*y*y*y*H*v0Y+V,Y*v*Y0y0y0000Y*Y000y*y000y*Y*Y*y00y000Y*y0y00E0Y+Y0Y*y*Y00000000Y0h0Y+V*Y000y0y0y*y*Y+Y0Y+Y*y*Y000y00000000Y0V000000v00y*H*V0000v0v000y0h0y00y00y000y*y0y0y0Y+Y000000Y*Y0000000y000H000H00Y*y*y*Y*Y*v0Y000000z000y00000Y*y00Y*Y00000000y000000y0Y*y*y*y*y*Y000000000y0000Y*Y0Y*Y00000000y0y0H0y000H00Y*V+Y*Y00000Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0Y0000000y00y0y00000H0000Y*y*Y0y000y*Y0000000Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00Y0000000000000Y,Y*Y0Y000000000Y0H0y00y0Y000000000000Y00",Botnet,2013-10-01_capture-win8.pcap.tsv,36232
10.0.2.112,125.60.133.115,6444,udp,00000000000000W0F0f0f0f0f0a0Z000000000000000000000000000000000W0F0f0f0f0f0f0f0f0f0i0F0D0U000000000000000000000I00000000000000000000W0F0f0f0f0d0W00000000000000000000000000000000000000000W0F0F0f0f0Z0000000000W0f0f0f0f0W0000000000000000000000000000000000000000000000000000000000000000000000W0f0f0f0f0f0f0f0,Botnet,2013-10-01_capture-win12.pcap.tsv,28179
10.0.2.29,66.242.192.138,53,udp,.B.B.,Botnet,2013-08-20_capture-win15.pcap.tsv,20672
10.0.2.29,188.117.35.37,25,tcp,".Y,y,y,y,",Botnet,2013-08-20_capture-win15.pcap.tsv,5072
10.0.2.29,173.186.244.140,53,udp,0000000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,3393
10.0.2.29,216.110.26.61,53,udp,00000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,14325
10.0.2.29,203.189.104.194,25,tcp,"0Z.Z*Z.Z000000000000000000Z,Z*Z.Z*Z.Z00Z,",Botnet,2013-08-20_capture-win15.pcap.tsv,9232
