ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.22,50.122.125.237,8590,udp,000000000000000000000000000000000000000000000000000000000000000000000000u0000000000000000000000,Botnet,2013-10-01_capture-win8.pcap.tsv,35954
10.0.2.29,173.254.28.139,25,tcp,",y,y,Y,",Botnet,2013-08-20_capture-win15.pcap.tsv,3761
10.0.2.106,69.84.103.11,1310,udp,0f0f0f0f0a0,Botnet,2013-11-06_capture-win6.pcap.tsv,44143
10.0.2.29,143.188.101.5,25,tcp,",V.",Botnet,2013-08-20_capture-win15.pcap.tsv,2325
10.0.2.29,217.116.0.186,53,udp,0000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,15684
10.0.2.29,141.101.123.36,80,tcp,00z00z0000F000z000000000000Z0z00Z000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,2238
10.0.2.112,72.29.82.210,25,tcp,",Y+y+Y*Y00Y*Y00y00000Y,y,y,y,Y+Y0Y*y*y*y*Y+y*y*y*Y+Y*Y000Y,Y0y*y*Y*Y0y*y*y+Y*y*H0y*y0H*y*y0y*y*Y*h*y*y*y*y0Y.Y+y,Y+y*H*H*y*y*y*Y+y+Y*H*H*y*Y+y*y+y+Y*y*y0Y*y*y*H*h*y*y*y00Y*y*y*Y0y0H*y*Y+Y*y0y*H*y*H*y*H*y0y*y*y+y+Y,Y,y,y,Y.Y*y+y*Y+y*y+Y*Y+Y*y*y+Y*y*y*Y+H+Y*y*y*y*y+y+Y0y*Y+h+y*H*H*y*Y+Y0y*y0Y*y*y*y*y+Y*y*y*y+Y*Y+Y.Y,y,y+Y0Y*y+y*y*y*H*Y+y*y+y+Y*Y0Y*y*y*h*H*y*y*H*y*h*Y*y*y*y0Y+y*y*Y+Y.Y+y,y+y+h+y+y*y*y+y+y+h+y*H*H*Y,Y+y*y+H+Y,Y*y*y*y*y*y+y*Y.Y*Y,Y*y+Y*Y,Y*y*y*z+y*y+Y*Y+y*y*y*y*Y*y+y*Y+Y*Y,Y*y*y*Y,Y+Y*y*y*y*y*Y,Y*y*y*y+H*Y*y*y*y*y+Y,y+Y*Y*Y*y+Y*y*y*y*Y*y*y*y*y*y*Y+y*Y0Y*y*h*y0Y,Y*H*H*y*y*Y,Y*y*Y*y*Y+Y*Y+Y*y*H*y*Y*y*y*H*H*y*y*y*Y00Y*y*H*y+Y*y0Y+Y*y*H*H*y*Y*y*y*y*y*y*y*y0y*Y,Y+h+Y*y*Y*H*y*H*Y,Y*y*Y*y0y0y*y*H*y*y*Y+y*y*y0Y*y0y*y*Y+y+Y*Y+Y*y*H*y*Y+Y*Y0000000000000Y+Y0y*y*y*y*H*h*y*H*y*y0Y*y*y*H*y*Y00Y+Y*Y+Y*y*H*Y+Y*y*Y0y*Y+H+Y*y*y*Y0Y*Y0y*y*Y0Y*y0y*Y0y0y*y*y*H*y*y0y*H*y+y*Y,Y*y*Y+Y0Y*y+y*Y0Y*Y0y00Y*Y0y*y*Y,Y*Y0y*Y*y+Y*H*y*H0y*y*y*Y0Y+Y*y00y0H*Y*Y00y0y*y*y*y*y*Y*y*y*y*Y+Y0Y*y*Y00Y*Y*H*y*y*y*H*y0Y+Y*Y00Y*Y0y*Y+Y*h*y0H0y*y0y*y*y*H*H*Y+Y0y00y*H*y0Y*y*Y00Y*y*Y*Y*y+Y0h0y00Y+Y0Y*Y00y0y*y*Y0y*h*Y+Y000y0y*y*y*y0y*y*y*y0y0000y*y*y0y*Y+Y*y0y*y*y*y*y*Y0y*y0000Y000000000000000000000000000000000000000000Y*y*Y+Y*h*y*y*y*Y000Y,Y*H*Y*Y*y0y*Y0y*y*Y0y*y*Y*H*Y*h*y*Y,y+Y*y*y*Y000Y*y*y*y00y*Y00Y*Y0Y*y*Y000Y*Y0000Y*H*Y000000000000000000000000000000000000000000000000000000000000000000000000000Y0y00y000y0y0h0Y,Y00000y0y*y*Y0H0Y*y+Y*y0H0y000y00Y*Y0y000y0y*Y000000000000000y0000",Botnet,2013-10-01_capture-win12.pcap.tsv,30402
10.0.2.29,80.237.136.144,53,udp,0S*U00,Botnet,2013-08-20_capture-win15.pcap.tsv,24980
10.0.2.106,72.54.156.29,6941,udp,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R000000000u00000000000000000000000000000000000r0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000u0000000000000000000000000u00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,44353
10.0.2.29,202.204.176.5,25,tcp,+W.W+,Botnet,2013-08-20_capture-win15.pcap.tsv,8586
10.0.2.112,67.227.152.199,25,tcp,",Y*Y+Y*Y+y*y*y0Y*Y000Y*y0Y*Y0Y+Y*y*y*Y+h+Y*y*Y+Y0y*y0Y*Y+Y0H0H0Y*Y0y*Y+y+Y*y*y*y*Y0y*y0y0H0Y+Y00y*Y*H*y*y*y+Y0y*y*Y+Y0y*y*H*y*y0y*y*Y*Y0y*y*y*H+Y*h*y*y*y*Y+Y*y0Y*y*Y+Y*H*y0y*y+Y*Y+Y*y0Y*y+y+Y,y+Y*y0y*y*y*y0y*y00y*y00Y*Y0Y*Y*y*y*Y+Y*y*y0y*y*y*Y+Y0Y*y*Y0y*Y+y*H*y*Y0H00Y*y*Y*Y*y*y+y*Y0Y+Y*y*y*Y,Y*Y00y0Y*Y0Y+y+Y*Y*y*y*y*y*y*Y+Y*y*y*Y0Y*Y0y*Y+y*Y00y*y000y0y0y0Y0000000000000y000000Y*Y0y*y*y000y0y*y0y000Y*Y00y0H0Y+Y0y000y0y00y*y000y*y00Y*Y00000Y*y*Y000y0y00y*y*Y00H00y0000000H000000000Y*y*y0y*H*H0y0y00Y*Y000H00y000Y*Y0000y0y0Y*Y0y0y*y0y0000y00Y+Y000H0000Y00000000000000000000000000000000000000000000000Y0y0H0Y*Y00y00000Y0y*Y000H000y0000H00000y0Y000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00000y00y0000y0y*H*Y000000000000000",Botnet,2013-10-01_capture-win12.pcap.tsv,30108
10.0.2.112,64.231.38.20,5978,udp,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-10-01_capture-win12.pcap.tsv,29965
10.0.2.29,216.251.43.27,25,tcp,",z,z,z,",Botnet,2013-08-20_capture-win15.pcap.tsv,15250
