ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.29,89.146.248.24,53,udp,0000000000000000000S.,Botnet,2013-08-20_capture-win15.pcap.tsv,26407
10.0.2.112,74.125.140.26,25,tcp,",U.u.U.u.u,U.u.U,U.U.u.D.u.U.u.U,U.U.U,U.u.U.U,u,D,u,D,U.u.U,u,U.u.U,u.u,U.u.U,U.u.u.u.D.U.u.U,U.U.U,U.D.U.U,u,D,u,D,U.u.U,u,U.u.U,u.u,U.u.U,U.U.u.u.u.U.u.U,U.U.U*U.U.U,U.d.u.U,u,D,u,D,U.u.U,u,U.u.U,u.u,U.u.U,U.u.u.u.D.U.d.U,U.U.U,U.D.u.U,u,D,u,D,U.u.U,u,U.U.U.u.u,U.u.U,U.u.U.u.D.U.d.U,U.U.U,U.u.U.U,u,D,u,D,U.u.U,u,U.U.U.u.u,U.u.U,U.u.u.u.D.U.d.U,U.U.U,U.u.U.U,u,D,u,D,U.u.U,u,U.U.U.u.u,U.u.U,U.U.U.U.D.U.d.U,U.U.U,U.u.U.U,u,D,u,D,U.u.U,u,U.U.U.u.u,U.u.U,U.U.U.U.D.U.d.U*U.U,U.u.u.U,D,u,D,U.u.U,u,U.U.U.u.u,u,U.u.u.u.u.u.u.U,U.U.U,U.u.U,u,D,u,D,U.u.U,u,U.U.U,u,U.U.U,U.u.D.D.U.u.u.U,U.U.U,U.u.u.U,u,D,U*U.U.U,U.D.u.U,u,D,u,D,U.u.U,u,U.U.U.u.u,U.U.U,U.u.D.u.U.u.u.U,U.U.U,U.u.u.U,u,D,u,D,U.u.U,u,U.U.U.u.u,U.U.U,U.u.D.d.U.u.u.U,U.U.U,U.D.u.U,u,D,u,D,U.u.U,u,U.U.U,u.u,U.U.U,U.u.D.D.U.u.u.U,U.u.U,U.u.u.U,u,D,u,D,U.u.U,u,U.U.U.u.u,U.U.U,U.U.u.d.U.u.u.U,U.u.U,U.u.u.U,u,D,u,D,U.u.U,u,U.U.U.u.u,U.U.U,U.D.U*U.u.d.u.U.u.u.U,U.U.U,U.u.U,u,D,u,d,u,u,U.U.U.u.u,U.U.U,U.u.D.u.U.u.u.U,U.U,U.u.D.U,D,u,D,U.u.U,u,U.U.U.u.u,U.U.U,U.u.u.U.u.u.U,U.U.U,U.u.D.U,U*U,u,D,U.u.U,u,U.U.U.u.u,U.U.U,U.u.D.u.U.u.u.U,U.u.U,U.d.d.U,u,D,u,D,U.u.U,u,U.u.U.u.u,U.U.U,U.u.u.u.U.u.u.U,U.u.U,U.d.d.U,u,D,u,D,U.u.U,u,U.U.U.U*U.u,U.U.U,U.u.u.U.U.u.u.U,U.u.U,U.u.u.U,u,D,u,D,U.u.U,u,U.U.U.u.u,U.U.U,U.u.u.U.U.u.u.U,U.U.U,U.u.u.U,u,D,u,D,U.u.U,u,U.U.U.u.u,U.U.U,U.u.u.u.U.u.u.U,U.u.U,U.U.U.U*U,D,u,D,U.u.U,u,U.U.U.u.u,U.U.U,U.u.u.u.u.U.u.U,U.d.U,U.u.u.U,u,D,u,D,U.u.U,u,U.U.U.u.u,U.U.U,U.u.u.u.u.U.u.U,U.D.U,U.u.u.U,u,D,u,D,U.u.U,U*U,D,u,D,U.u.U,u,U.u.U.u.u,U.U.U,U.U.u.u.u.U.u.U,U.u.U,U.u.u.U,u,D,u,D,U.u.U,u,U.u.U.u.u,U.U.U,U.U.u.u.u.U.u.U,U.u.U,U.u.u.U,u,D,u,D,U.u.U*U,U.u.U.u.u,U.U.U,U.u.u.u.u.U.d.U,U.u.U,U.U.U.U,u,u,U.U.u.u.U,u,U.u.U.u.u,U.U.U,U.u.u.u.u.U.d.U,U.u.U,U.U.U.U,u,u,U.U.u.u.U,u,U.u.U.u.u,U.U.U,U.u.u.u.u.U.d.U,U.u.U,U.U.U.U,u,u,U.U.u.u.U,u,U.u.U.u.u,U.U.U,U.u.u.u.u.U.d.U,U.u.U,U.U.U.U,u,u,U.U.u.u.U,u,U.u.U.u.u,U.U.U,U.u.u.u.u.U.d.U,U.u.U,U.U.U.U,u,U00000000000000U+u*U.U.U.u.u,u,U.u.u.U.u,U.U.U.U.U,u,U.u.u.u.D.U,u,U.U.u,u.U.U,u,U.U,U.U.U,U.u.U,U.U.U.u.U*U.U,u,D,U.U.U.U.D.U,u,u,U.u.U.U.U.U,D,U.U,U.U.u.U,U.U.U,u,U.U,U.U.U,u,U.U,U.U.U.u.u.U,U.U.U.U,u,U,u,u.u,U.u.U,U.U.u.U.U,U.U.U.U,u,u,U.U.U.u.u.u.U.U.U,u.u,U.u.U,U.u.U.u.U.u.u.U,U.U.U.U.U.U.U,u,u,U.u.u,u,U.u.U,u,U.U.U+U*U.U.U+U.U,U.U,u.u,d,U.u.U.U,U.U.U.U,u,U.u.D.U,D,U.U,u.u,U.U.U.u.U,U*U.U.U.U.U.U,u,U.U.u.U.U.U,u,U.u.U,U.u.U.u.U.U,u.U.U.U,u,U.U.U.u.u.u.d.U,u.u,U.U,U.u.U.u.U.u.u.U,U.U.U.U.U.U,u,U*U.U.U.U.U.U.U,u,U.U.u.u.u,u,U.u.U,U.u.U.u.U.u.u.U,U.U.U.U.U,u,u,U.U.U.u.u.u.U.U.U,u.u,U.U.U,U.u.U.u.U.u.u.U,U.U.U.U.U.U.U,u,u,U.U,U.U,d,u,U.u.U.u.U,U.U.U,u,U.u.U.U*U,u,D,U.U,u,d,U.U,U.U.U.U.U.U.U,u,u,U.U.U.u.u.u.U.U.U,u.u,U.U.U,U.U.U.u.U.u.u.U,U.U.U.U.U.U.U,u,u,U.U.U.u.u.u.U.U.U,u.u,U.U.U,U.u.U.u.U.u.u.U,U.U.U.U.U.U.U,u,u,U.U.U.u.u.u.U.U.U,u.u,U.U.U,U.u.U.u.U.u.u.U,U.U.U.U.U.U.U,u,u,U.U.U.u.u.U.U.U,u.u,U.U.U,U.u.U.u.U.u.u.U,U.U.U.U.U.U*U.U.U.U.u.U.U.U,D,U.U,U.U.D.U.D.u.U,U.U.U.u.U,u,u,U.U.u.U.U.U,u.u,U.U.U,U.U.d.U.D.u.U,U.U.U.U.U.U.U,u,u,U.U.U.u.U.U.U.U,u.u,U.U.U,U.u.u.d.U.D.u.U,U.U.U*U.U.U.U.U.U,u,u,U.U.U.u.u.U.U,u.u,U.U,U.U.u.U.u.u,U.U.U.u.U,u,U.U.U.u.u.U.U.U,u.u,U.u.U,U.u.u.u.U.D.u.U,U.U.U.U.u.U.U,u,U*U.U.U.U.U.U,u,u,U.U.U.u.u.u.d.U,u.u,U.U.U,U.u.U.U.u.u.U,U.U.U.u.U,u,U.U.U.u.u.u.U.U.U,u.u,U.U.U,U.u.u.U.D.U,U.U.U.U.U.U.U,U*U.U.U.U.u.d.U,u,U.u.u.u.D.u.U,u.U.U.U.U,u,u,U.U.u.U.u.U.U.U,u.u,U.U.U,U.u.U.u.U.D.u.U,U.U.U.D.U,u,u,U.u.u.u.d.U,u,U.U,U.u.U.u.U.u.U,U.U.U.U.U.U.U,u,u,U.U.U.u.U.u.U.U.U,u.u,U.u.U,U.u.U.u.U.D.u.U,U.U.U.U.U.U.U,u,u,U.U.U.u.U.u.U.U.U,u.u,U.U.U,U.u.U.u.U.D.u.U,U.U.U.U.U.U.U,u,U*U.U.U.U.U.U.U,u,u,U.U.U.u.U.u.U.U.U,u.u,U.u.U,U.u.U.u.U.D.u.U,U.U.U.U.U.U.U,u,u,U.U.U.u.U.u.U.U.U,u.u,U.u.U,U.u.U.u.U.D.u.U,U.U.U.U.U.U.U,u,U*U.U.u.U.U.u.U.U,U.U.U.U.U.U.U,u,u,U.U.U.u.U.u.U.U.U,u.u,U.U.U,U.U.u.U.U.u.U.U,U.U.U.U.U.U.U,u,u,U.U.U.u.U.u.U.U.U,u.u,U.u.U,U.U.u.D.U.u.u.U,U.U.U.U.U.U.U,u,U*U.U.U.U.u.D.u.U,U.u.U.U.u.U.U,u,u,U.u.u.u.U.u.U.U.U,u.u,U.U.U,U.U.U.U.u.D.u.U,U.u.U.U.u.U.U,u,u,U.u.u.u.U.u.U.U.U,u.u,U.U.U,U.U.u.U.u.u.u.U,U.u.U.U.u.U.U,u,U0U.U.U,U.U.U.U.U.u.u.U,U.D.U.U.u.U.U,u,u,U.u.u.u.u.u.U.U.U,u.u,U.U.U,U.U.U.U.U.u.u.U,U.D.U.U.u.U.U,u,u,U.u.u.u.u.u.U.U.U,u.u,U.U.U,U.U.U.U.U.u.u.U,U.D.U.U.u.U.U,u,U*U.u,U.U.U,U.U.U.U.U.u.u.U,U.d.U.U.u.U.U,u,u,U.u.U.u.u.u.U.U.U,u.u,U.U.U,U.U.U.U.U.u.u.U,U.d.U.U.u.U.U,u,u,U.D.U.u.u.u.U.U.U,u.u,U.U.U,U.U.U.U.U.u.u.U,U.d.U.U.u.U.U,U*U,u,U.D.u.u.u.u.U.U.U,u.u,U.U.U,U.U.U.U.U.u.u.U,U.D.U.U.u.U.U,u,u,U.u.D.U.u.u.U.U.U,u.u,U.U.U,U.U.U.U.U.u.u.U,U.D.U.U.u.U.U,u,u,U.D.D.U.u.u.U.U.U*U.U.D.U.u.u.U.U.U,U.U,U.U.U,U.U.U.U.U.u.u.U,U.D.U.U.u.u.U,u,u,U.U.D.U.u.u.U.U.U,U.U,U.U.U,U.U.U.U.U.u.u.U,U.D.U.U.u.u.U,u,u,U.U.D.U.u.u.U.U.U,U.U,U.U.U,U.U.U.U.U.u.u.U,U.D.U.U.u.u.U0000000000000000000000U.D.D.U.U.U.U.U.U,U.u.u,U.U.u.d.D.U.U.u.U.U.U,U.U.u.u.U.U.U,D,u,U.u.D.U.U.u.U.U.U,U.u.u,U.U.u.D.D.u.u.U.u.U.U,U.u.u.D.U.U.U,u,u,U.D.u.U.U.u.U.U.U,U.u.D,U.U.u.D.D.u.u.U.U.U.U,U.u.u.u.U.U.U,u,u,U.D.d.U.U.u.U.U.U,U.u,D,U.U.U.u.d.U.U.U.U.U.U,U.U.D.D.U.U.U,D,u,U.u.d.U.U.u.U.U.U,U.U*U.U.u.u.U.U.U,u,u,U.u.d.U.U.u.U.U.U,U.u,D,U.U.U.u.D.U.U.U.U.u.U,U.U.u.u.U.U.U,u,u,U.D.D.U.U.u.U.U.U,U.u,D,U.U.U.u.u.U.U.U.U.u.U,U.U.u.u.U.U.U*U,u,U.U.U.U.U.U.D.U.U,U.U,D,U.U.U.u.u.U.U.U.u.U.U,U.U.u.u.U.U.U,u,u,U.U.U.U.U.U.U.U.U,U.U,D,U.U.U.u.u.U.U.U.U.U.U,U.U.U.u.U.U.U,u,U*U.U.U.U.U.U,U.u,d,U.U.U.u.u.U.U.U.u.u.U,U.U.u.u.U.U.U,u,u,U.U.U.U.U.U.U.U.U,U.u,d,U.U.U.U.u.U.U.U.u.u.U,U.U.u.u.U.U.U,u,u,U.U.U.U.U.U.U.U.U,U.u,U*U.U.U.U,U.u,D,U.U.U.u.u.U.U.U.U.U.U,U.U.u.D.U.U.U,D,u,U.U.U.U.U.U.U.U.U,U.u,D,U.U.U.u.u.U.U.U.U.U.U,U.U.u.u.u.U.U,D,u,U.U.U.U.U.U.U.U.U,U.u,U*U.u.u.u.U.U.u.U,U.D.d.u.d.u.U,D,u,U.U.U.U.U.u.D.U,U.u,D,u.u.U.U.u.u.U.U.D.U,U.D.u.u.u.u.U,D,u,U.u.U.U.u.U.U.U,U.u,D,U.u.U.U.U.U.u.U.d.U,U.u.D.D.U.U*U.U.U.u.u.U.U.U,u,D,u.u.U.U.u.u.U.D.U,u.u.u.u.U,D,u,U.U.U.U.U.u.U.U.U,u.u,u,u.u.U.U.U.u.u.U.U.u.U,U.d.u.U.U.u.U,D,u,U.U.U.U.U.u.d.U0000000000000U,u.u.U.U.U.U.U,U.U,u,u,U,U.U.U,U.U,d,u.u.U.U.U.U.u.U.u.U,U.U.D.U.U+U.u.U,D,u.U.U.U.U.u.U*U,U.U.u.U,u,D,U.u.u.D.u.U.D.U,U.d.U+U.U,u,U.U.u.u.U.U.U,U.u.U,u+U,D,u.u,u,u,u,U.U.D.u,d,D,u.U,U.D.U,u,u,U.U.U.U.D.u,u,U.U.U.D.u.U.U*U,u+U,U.u,d,u.u,u,U.U,u,U,U.U,u,U.u.D.U.u.U,u,u,u,U.U+U.u.U.U,u,U,U.u.U.u.D.U,D,u,U.U.u.U.u.u.U.U,U.U.u.U.D.U.U,u,u,U,U.D.U.u.U.u.d.U,D,U.U.u.U.U.U.u.U.U.U.U.U.U,U.U.u.U.U.U.U,u,u,U,U.U.u.u.U.u.D.U,D,U.U.u.u.U.U.u.U.D.d.u.U.U,U.U.u.U.u.U.U,u,u,U,U.U.U.U.U.u.d.U,D,U.U.u.u.U.U.u.U.U.D.u.U.U,U.U.U.U.U.U.U,u,U*U,u,U.U.D.U,U.U+U.u.u.U,U.U.U.U,U*U.u.U.U.U,u,U,U.U,u.u,d,U.U.u.u.u.u.U.U,U.u.U.U.U.U,u,u,U,U.U.u.u.U,u.u.U,d,U.U.u.U.U.u.U.U.U.U.U,U.u.U.u.U.U,U*U,U,U.U.U,U.u.u.u.U.U.U.U.U,U.u.U.u.U,u,u,U,u.u.U.U.U.U.u,D,U.u.u.D.u.U.U.U.D.U.U,U.u.U.U.u.u.U,u,u,U,u.u.u.U.U.U.U.u,D,U.u.u.U.U.U.U.U.U.U.U.U.U,U.u.U.U.u.u.U,u,u,U,u.u.U.u.U.U.U.u,D,U.D.D.U.U.U.U.U.U.U.u.U.U,U.u.U.U.u.D.U,u,u,U,u.U*U,D,U+u,u.U+u,u,U.U,u+u,u,u+U.U*U.u,D,U.D.u.U.u.u.D.U.u.U,U.u.u.U.U,D,u,U,u.U.U.U.u.d.U,D,U.U.U.u.D.u.u.U.U.d.U.U,U.u.u.d.U.U,u,u,U,u.U.D.U.U.u.d.U,D,U.d.u.D.u.u.u.D.U.",Botnet,2013-10-01_capture-win12.pcap.tsv,30437
10.0.2.106,213.123.216.179,6211,udp,000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,42753
10.0.2.112,31.13.99.23,443,tcp,0000000000a000000000000i000000000000a000000000000z00000000000000000000000000r000000000000i000000000000a000000000000,Botnet,2013-10-01_capture-win12.pcap.tsv,29626
10.0.2.29,66.254.159.134,25,tcp,",V.V,",Botnet,2013-08-20_capture-win15.pcap.tsv,20693
10.0.2.29,184.172.14.218,53,udp,0000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,4805
10.0.2.112,69.93.122.60,25,tcp,"*y*Y0Y*y0y00y000Y*y0Y*y+Y*y*y*y*y*y*y*Y000Y*y0Y+Y0Y*Y.Y,Y*Y,Y*y*H*y*y*Y+Y*Y+Y*y*Y0y*Y+H+Y*H*y*y*Y0Y*y*Y*y*y0Y*Y0Y+y*h*y*Y*y+Y*y*Y0Y*y*Y+y*y*Y*H*y*H*H*y*Y0Y*y*y0y00y*y*H*Y,H,y,Y*Y+Y*y*y*Y+Y*y*y*H*y*y*y*y*y0y*y*y0Y*Y0H0Y+Y*Y,H,y,Y+y*Y0y*y*Y.Y*y+Y*y+y*y+Y*Y,Y*y*y*y*y*y*y*y*y*y*y*y*y*Y,Y*H*H*y*H*y*Y+Y*y*y+Y,Y*y*Y*y*y*H*y*y*H*y*H*Y,Y*y*y*H*y0y*y*H*y*y*y*y*y*y*H*y*y*y*y*y+y*y*Y+y+y*Y,Y*H*H*y*Y+y*y*H*y*y*Y+y*H*y*y*y*y*y*Y+Y,Y+Y*y*Y+Y,Y*y*Y+y*y*y+Y*y*y*h*Y*y*y*Y*Y+y+y+y+y*y*y*Y,Y*y*y+Y*Y+Y*y*y*y*y*y*y*y*y*y*Y+Y*y*Y,Y*Y*H+y*y*y*y*y*y*H*y*y*y*H*H*y*y*Y+y*y*y*h*y+y*Y0y*H*y0y*y*y*Y0Y*y*y*Y+Y*y0H0Y*Y+y+Y*y*Y*Y0Y*y*Y*y*y*Y+Y*y*y*y*y*Y*y*Y+y*H*Y*y*y*y0y*y*y*y*H*y*Y+Y*h*h*Y000Y+Y*H*y*H*H*y*y*H*y*H*y*y*Y*Y*H*y*y00Y*Y0000000000000Y*y*y*y*y*y*h*y*y*y*y*y0Y*Y0y*y*Y+Y*y0Y*Y*y*y*y*Y+y+Y*Y*y*H*y*Y0y0Y*Y0Y+Y0Y*y*y0y0H0Y*H*y*y0Y+Y*H*y0y*y*y*H*y*y0Y*y*y*y*Y0y*Y*Y00Y*Y00y0Y*Y+Y*y*y*y*h*y*y*y*Y0H0y*y*H*Y+Y*H*y0y*y*y*H*h*y*y*y*y0Y*h*Y+Y*Y+Y0y*y0y*Y+Y0H*y*y0y*Y+Y*y*Y00y*y0y*y*H*y0y*y*Y,Y0Y+Y*y+Y*h*H*y*y*y*y*y*Y0Y+Y*y*H*y0y*y0y*y0y*y*H*H*y0H0Y*Y*y*H*y0Y,Y+Y*H0y*y0y*y*Y+H*Y*H*y*H*Y,Y*Y+Y*y0H0y*Y+y*Y0y*Y*H+Y*y*y00y*Y0000y0Y0000000000000000000000000000000000000000Y*y0y00Y*Y00H0y0y*y*H*Y00y*H*y*y*y*y0y*Y*y*y*y*Y0y*y00Y*y*Y*y+Y,Y*h*y*y*Y+Y*y*y0y00y0y*y*Y0Y000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0000y0y00y*Y*Y*y00y000000Y*h*y*y0y*y000Y*y*y*h*y00y*y0y00Y*Y0Y000000000000000Y*",Botnet,2013-10-01_capture-win12.pcap.tsv,30280
10.0.2.29,202.225.94.225,53,udp,00000000000000000000000V0,Botnet,2013-08-20_capture-win15.pcap.tsv,8647
10.0.2.15,185.33.223.80,443,tcp,",Y.Z,",Normal,2017-04-19_win-normal.pcap.tsv,69721
10.0.2.112,195.113.214.222,80,tcp,"*X,X*Y,g,Y*Y,h,X*x0x*g*X,g,X*X,X*x0y*g*X,X*X,g,X*X,X*X,G,G,X*X,X*g*X0000y00x*g*g*X0000X*h*h*X,Y*h*g*h*X,X*h*G*X,H,X*Y,h,H,G,X*X,x,G,Y0X,X*X,x,X*X,G,X0x*y0x*y0x*x0X,X*X,X00x0x*X,Y00x*g*y0x*Y,h,H,X00000Y*y0X,X*x0Y,G,H,h,g,G,h,g,G,G,G,X0X,X*X,X0x*x0X,X*x0x*h*y0y*Y,H,Y*y00x*Z000000000000000000000000000000000000000000000000000000000000000000000R0000000000000R0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",Botnet,2013-10-01_capture-win12.pcap.tsv,28813
10.0.2.22,66.147.240.157,80,tcp,"00z*Z*Z0H0Z+Z0000z0z*Z+z+Z0z00000Z+Z0z*z0z*Z,i,z,z+y,Z*z*Z,Z00000Z*z0I0I*z*z*z0Z+Z*z*I*z*Z0Z*Z*z*z*z*I*z*z*I*z0z*z0z00Z*z*Z+Z0Z*Z000Z,Z*z*I*z*Z,Z*Z00z*z0z*I*z0z*Z0000Z*z*Z000z*z0z0I0z00Z*Z000h000I000Z*z0Z*z*Y0z00z0z*z*Z,Z00z000Z+Z*z00I0z0000z0z00i00z000z0z*Z0Z*Z000z0000000z000z0z00z*Z*Z000z0z00000Z*Z0I00z0z*z000z0y*z0I0z00z00000I000000z00I00z000Z*Z00z*Z000000000000000z0000Z*z0z000z0000000000000000Z*y*Z000z0z0000z00000000I000000000Z*z00z*z00i00z000Z0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z0000z000000Z000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z00z*Z00000000000000000000z00000000000z00000I000000z000z0000000000000",Botnet,2013-10-01_capture-win8.pcap.tsv,36342
10.0.2.29,210.72.13.83,53,udp,"0000000000000000000000V,",Botnet,2013-08-20_capture-win15.pcap.tsv,13301
10.0.2.29,216.134.207.163,53,udp,",V+s,s+B+B,",Botnet,2013-08-20_capture-win15.pcap.tsv,14511
10.0.2.22,208.43.139.104,25,tcp,"*Y,Y+Y0Y+Y*h*y0",Botnet,2013-10-01_capture-win8.pcap.tsv,35040
10.0.2.29,203.83.159.1,53,udp,"*s*r+R,s,R*S.s,S*r*S,V*B*S000000000000000000S00s00S*",Botnet,2013-08-20_capture-win15.pcap.tsv,9489
10.0.2.29,69.19.135.49,25,tcp,"+z,z,z,z,",Botnet,2013-08-20_capture-win15.pcap.tsv,21967
10.0.2.112,193.226.61.45,80,tcp,000000000000000000000s000000000000s00s000000000G000000000000g000000000000X*X00x000000000G000000000000g000000000000g000000000000y000000000000000000000000X*x+Y0000000000000000000y0000000000000y00000000000000000000000000Y*H*,Botnet,2013-10-01_capture-win12.pcap.tsv,28789
192.168.1.191,54.192.95.26,443,tcp,".H.H.H.Z,Z*",Normal,2017-05-02_kali-normal.pcap.tsv,72106
10.0.2.29,113.64.79.195,8349,udp,0,Botnet,2013-08-20_capture-win15.pcap.tsv,892
