ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.29,74.115.181.151,53,udp,.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,23484
10.0.2.112,74.87.21.54,3594,udp,00000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-10-01_capture-win12.pcap.tsv,30482
192.168.1.191,52.0.81.9,80,tcp,.,Normal,2017-05-02_kali-normal.pcap.tsv,71851
10.0.2.29,193.166.4.1,53,udp,0000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,5961
10.0.2.29,203.189.4.218,25,tcp,",",Botnet,2013-08-20_capture-win15.pcap.tsv,9246
10.0.2.106,184.144.14.69,9865,udp,0f0f0f0i0i0i0f0f0f0f0f0f0f0f0f0f0f0f0i0i0i0I0I0f0f0f0f0f0f0i0i0i0i0i0i0i0F0F0f0f0f0f0f0i0i0F0F0f0f0i0f0,Botnet,2013-11-06_capture-win6.pcap.tsv,41785
10.0.2.29,216.75.1.26,53,udp,",",Botnet,2013-08-20_capture-win15.pcap.tsv,15525
10.0.2.22,193.209.88.106,80,tcp,"0Z000000000Z+Z0I0Z000000z00W+Z,Z*I*i*I*z*z*Z*Z00000z0Z+Z*I0z*Z,Z*I*z*z*I*I*z*z*Z+z*Z,Z*z*Z,Z*Z000Z*I*z*z*Z*z*I*Z+z*z*z*z*I*z0z*z*z*z*Z+z+z*Z0z*z*z*I*z00Z*z*z*z*z*z*z0Z*i*z+Z0Z+Z*Z+Z*I*z*z*z*z*z*z*I*Z000Z*Z*I*z*I*z*z*Z+Z*z*z*z*z*z0z*Z,Z*z*Z00Z*z+Z*z*z000z0z0z*z*z*z*z*z*z*z*z*z0z*Z+Z*z00z0I0i0Z*z*Z0z*z*Z*z00Z,Z*z*z0I0I0z0z0z000Z*Z0Z*Z00Z+Z*z*z0z*z*z*Z00z*z*Z00z*z*z*Z0z*I0Z*Z0I*I*z*Z+Z0I0z*I*z00Z*Z000000000Z*z00z*z*z*I*z0z0000z0z000Z*Z000Z*z0z00z0z00000z0z000Z*z00Z+z*z*Z000Z*Z0Z*z*z0z*Z000Z*Z00Z*z*Z00z0z00I00z00000000Z0Z*z*z0z*Z000I00z00000Z*z0z00i00z000000000z000z0Z*Z00000Z*z000z0z*Z0000000Z0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z00000z00z0Z00000Z*z00z0000Z*Z*Z00000Z*Z000000Z+Z0z0Z0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z0000000z00I00z*I*z*I*z*i*Z000z00Z*Z000000000z000z000000z0z00I000z000000Z+z*Z0000000000z000",Botnet,2013-10-01_capture-win8.pcap.tsv,34472
10.0.2.29,84.21.142.170,53,udp,0V0000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,25823
10.0.2.29,165.212.55.54,53,udp,*V000000000000000000000V0E0v00V*,Botnet,2013-08-20_capture-win15.pcap.tsv,3012
10.0.2.29,208.109.255.3,53,udp,.U*R.r.a.a.a.V00S.s.R*u+u*R.r.S+R*R.U*R.r.R*r*R.R*U0R.a.R.R.U+R.r.R*U000000000000000000R.a.A.B.R*R.U*R.r.A.a.U0R.a.,Botnet,2013-08-20_capture-win15.pcap.tsv,11353
10.0.2.29,192.254.189.40,25,tcp,",y,",Botnet,2013-08-20_capture-win15.pcap.tsv,5625
10.0.2.22,209.217.235.135,25,tcp,"+Y*H*y00y*y*Y000Y*y0Y*Y*Y,y+Y*y*H*y*y00y0000y0y0Y.y,Y+Y*Y+Y*y*H*Y+Y*Y*Y,Y0Y+y*H*Y*Y+Z*y0y*Y00Y*Y+y*Y,Y*y*H*y*Y*y*y0y*y*Y*H*y*H*H*y0y*H*y0Y*Y0Y*Y+Y0H*y*y*y000y*h*y*Y000y0y*y*Y+Y*y*Y0Y*H*y*y*Y0y*y00y0y*Y0000y0y00y0H*H0y*y*y0Y*H*Y000y0y00000y00y0H0y*y00y0y000000Y*Y00y0000H0000Y*Y00Y*y*y0y0y*y0Y*Y0y*Y0000000y0Y,Y0Y*Y00Y+Y0y*y0y*y*y*Y000H00y00000Y*H*H*y0H0Y*Y0H0H0y00000Y*y0y*y0y*y0y0y00y0000000y00H000h000Y*H*Y00Y*Y0000y00y00000y000y00000000Y0y0000y000000H000000Y*y0Y*Y00y0000y00y*y00y0y0y*y*y*y00y*y0y*Y+Y0y*y00y0Y0000000000Y*H*Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0000Y*Y00000000000Y+Y00000Y*y*y*y0y*Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y000y00000H0000y0y0000y0000000y00y000000Y+Y000000y0000y0y00000y000000000000y00y000000",Botnet,2013-10-01_capture-win8.pcap.tsv,35132
10.0.2.29,144.85.11.3,25,tcp,",z,z,z,",Botnet,2013-08-20_capture-win15.pcap.tsv,2387
10.0.2.29,67.220.101.200,53,udp,0000,Botnet,2013-08-20_capture-win15.pcap.tsv,21200
10.0.2.29,64.70.19.80,53,udp,".s.s.s.s.S.S*S.s.S0000S.s.s.s.s.S,S.b.S,S.b.S0S.b.v.s.b.b.S000000000000000000S.b.S*S.S,S0s*S.B.V00S.B.b.S*S.B.S*S.b.",Botnet,2013-08-20_capture-win15.pcap.tsv,19556
10.0.2.29,24.38.66.165,25,tcp,",",Botnet,2013-08-20_capture-win15.pcap.tsv,16622
10.0.2.22,216.97.230.70,80,tcp,",y+z+Z0z*z*I*z*z0z*z00Z*Y000Y,z+Z*z0i0z*Z+Z0z*z*Z0z00I0Y*Y.z.y,Z*z*z*z+z+Z*Z+Z*z*z*z0z*Z0Z*Z000z*I0Z,z.Z,Z*z0z*Z+z,Z*Z+z*z*z0z*Z*z*I*z0I0z000Z.Z+Z00Z*Z*z*z*Z0z*i*Z+Z0Z*Z0Z*Z00z*z*z0z*i*z0z*Z*Z0z00Z*z+Z*z0z*Z+z*z*I*I*z00z0z*Z+Z*z0i0Z*z0z*z*z*z0z*z*z*z0Z*z0I*Z*z*Z00i00I0z0z0Z*z+Z0z*Z0000z0z00z0z0z*z0z*z*z00z*z*I*Z0Z*Z000z*Z+Z0z00z0I0I*Z*Z0z00000I000000Z*Z000Z*z*Z00000z00z*I*I*I0I0z*z*z*z*Z000000Z0z00z000000000z0000I0000z0z*z*i0i*z000Z*Z0z*z00z0000z00I000z*z00I0z000z0z00Z*Z0000I000Z000000000000000000000000Z*",Botnet,2013-10-01_capture-win8.pcap.tsv,35464
10.0.2.29,198.58.93.16,53,udp,00,Botnet,2013-08-20_capture-win15.pcap.tsv,7538
10.0.2.106,94.43.12.96,5751,udp,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,64538
10.0.2.29,144.166.176.181,53,udp,.B.,Botnet,2013-08-20_capture-win15.pcap.tsv,2367
10.0.2.22,184.168.192.32,25,tcp,"+y*y*h*h*Y,Y*y*y*Y0y0Y*Y0y*y0y0Y+Y0H0Y*Y+Y*y*h*y*Y0y*y0y*y0y*y*h*H*y0y00y*y0y*y0y*y0Y000000000Y0y00Y*H*y*Y0000000000Y0y*y*Y000y000000Y*y*Y000y000000Y*h*y00y00000000000y00000h00000y0y0y*y0y00y00000Y*y00y000H000y0000Y*y0Y,Y00Y*y0H0H*y*y0Y+Y00y*y0y0000Y*y*Y0000y00y000y00h00H000y00H00y0000Y*y*y*Y00000y0y00000y0y00y00000Y*Y00y0000000Y0y00y00000Y0y000y00000000Y0y000y00000000y000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0000y0Y*Y00y0000y00y0H0h0H0Y*Y00Y00000000000000Y0Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0000000000y00Y000000000000y0000y0000000y00y00000000000Y00y000000Y*Y000000",Botnet,2013-10-01_capture-win8.pcap.tsv,34213
10.0.2.106,200.84.149.84,7746,udp,0f0f0f0f0z00z0F0F0f0f0i0i0i0i0F0F0f0f0f0f0f0f0f0i0F0I0i0i0i0I0I0i0i0i0i0F0F0f0f0f0f0f0f0i0F0F0i0i0i0i0F0F0i0i0i0z00z0i0i0i0i0i0i0i0i0F0F0f0f0F0f0f0f0f0f0i0I0F0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0w0f0F0I0F0F0f0f0f0f0f0i0F0F0f0f0f0i0f0f0f0F0f0f0w00w0f0f0f0i0F0I0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0i0F0F0f0a0,Botnet,2013-11-06_capture-win6.pcap.tsv,42355
10.0.2.22,50.61.215.67,25,tcp,"y0y000y0Y+Y0Y,Y*Y000H0000Y*y0Y,Y*y*Y+y,H,Y*y*Y+y+Y*y*h*y0y*y*y0Y*y*Y+y+Y0y*y*y*Y0y*H*y*Y,Y.Y,y,Y+y*y*y*H*y*H*y+Y0Y+y*Y*Y+Y*y*y*y*y*Y+Y*y0y*y*y*Y,Y*Y+Y*y*y*y*y0y*y*y*y*y*y*Y,Y*Y*y*Y00Y*Y0Y*Y,Y*Y,Y*y*h*H*y*y*y+y*h*y*y*H*Y0y0h0h0y*y*y+y*H*y*Y000y0Y*H*y+Y*y*Y,y+Y0y000Y*H*y0H0y*y*y0y00y*y0y00y0y*y0H0H0H0H0Y,Y.Y*Y*y*h*H*y*y*y*y*y*y+Y*y0Y*y*y*y0y*H*y*h*y*Y0y0Y+Y*y*H*Y*y*y*y*y*y*Y+Y,Y*H*H*y00y*y*y0y*h*y0Y*Y0y*y0y*y000y*y*y*y0H0y*y0Y*y*y*y*y*Y000Y+Y*Y+Y0H*y0y0y*y0H0y00y0y*y*Y0H0y*y*H*y*y*y*Y00y0H0y000y00y*H*Y,Y*Y0y*y*Y*y*Y00y*y0Y+Y*y00Y*Y0y*Y+Y00H0y*y0y000000y0y*H*Y*Y0Y*H*Y00y0Y+y*Y000000y0H0y*H*y*y00H00Y*y*Y0y*y0H0y*y*y*y*y0Y+Y00y0y*y*h*y*H*y*Y00H00y0000y0y0Y*y*h*y0y0Y*y*y*Y*y*Y000000Y*y0Y+Y000y00000y00Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y000y00y0000y0Y00000000y00y00000Y*y00y000000000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y*Y00Y.Y000Y*Y0y*Y*Y000y00y0y000y00H00Y*Y0000y0y*Y0000000000y000y00000y00y0000000000y000y0000000000y000",Botnet,2013-10-01_capture-win8.pcap.tsv,36013
10.0.2.29,50.78.2.50,25,tcp,",Y.",Botnet,2013-08-20_capture-win15.pcap.tsv,17676
10.0.2.29,192.232.218.214,25,tcp,",y,y,y,",Botnet,2013-08-20_capture-win15.pcap.tsv,5504
10.0.2.106,216.56.52.130,6589,udp,0i0f0Z000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000W0f0a0,Botnet,2013-11-06_capture-win6.pcap.tsv,42817
10.0.2.29,216.221.162.81,53,udp,000,Botnet,2013-08-20_capture-win15.pcap.tsv,15086
10.0.2.103,88.173.210.182,2522,udp,0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0F0f0f0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0c0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0F0f0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0c0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0F0F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0F0f0f0f0f0f0f0F0f0f0f0f0f0f0f0f0f0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0,Botnet,2014-03-12_capture-win3.pcap.tsv,67381
10.0.2.103,175.214.217.200,9946,udp,0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0w0f0f0f0f0w0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0i0F0F0z00z0i0i0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0e0,Botnet,2014-03-12_capture-win3.pcap.tsv,67088
10.0.2.22,88.208.245.189,25,tcp,"*Y,H,Y*Y*y0y000Y*Y0000Y,y,Y*y*Y00Z*H*Y+Y*Y0y*y0y000y0y00y000000Y*y0y0000Y*y0y000y*y*y0H0y*y0H0h0H0y0Y00000000000H0000000000Y*y0Y+Y00y0000Y*y0H0Y*Y00Y,Y*Y0000Y*Y00000000y0y*Y0000000Y0y00000Y*Y,Y*Y,Y*y+Y*y00Y*y*y00y0H0Y*Y0y000y0y00y0Y00000000000Y*Y*Y0000y00y0Y*y0Y0000000000Y0H0y*Y00y0000y0y00000y00000000000000000Y*Y0Y000000000y000000000000y00y*Y000Y*y0y000000y000y000000h000000Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y000000000000000000Y0Y000000000Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0Y000000000000000Y00y000000y0Y00000000y00000y0H0y000000y000000000Y*Y0000000000000Y0",Botnet,2013-10-01_capture-win8.pcap.tsv,39582
10.0.2.29,92.60.121.206,25,tcp,",",Botnet,2013-08-20_capture-win15.pcap.tsv,26854
10.0.2.112,175.138.75.17,5701,udp,0000000000000000000000000000000000000000000000000000000,Botnet,2013-10-01_capture-win12.pcap.tsv,28455
10.0.2.106,173.161.94.29,8771,udp,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,41441
10.0.2.29,67.216.68.78,53,udp,.b.V0000S.s.b.V0V000000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,21177
10.0.2.29,141.0.36.123,25,tcp,",s+y,",Botnet,2013-08-20_capture-win15.pcap.tsv,2233
10.0.2.29,69.2.34.233,25,tcp,"+T.S,S.S,S.S,b,c,",Botnet,2013-08-20_capture-win15.pcap.tsv,22031
10.0.2.29,204.16.254.6,53,udp,.U00R.r.A.a.a.R*R.U00000000000000000V+R.r.U+R.s.V*A*S.B.B.U*r*R.R*r0R.U*R.r.,Botnet,2013-08-20_capture-win15.pcap.tsv,9750
10.0.2.112,141.101.117.246,80,tcp,0000000000000000000000X00y000000000x00X000000000000000000000000000000000000000000000x000000000000x00x000000000,Botnet,2013-10-01_capture-win12.pcap.tsv,28237
10.0.2.29,200.155.15.9,53,udp,.B.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,8106
10.0.2.106,41.138.184.57,1618,udp,0,Botnet,2013-11-06_capture-win6.pcap.tsv,43275
192.168.1.191,146.148.14.238,80,tcp,.Y.Y.,Normal,2017-05-02_kali-normal.pcap.tsv,71224
10.0.2.22,62.149.128.154,25,tcp,"0Y*Y0000000000000Y+Y00y*H*y*Y,H,y,Y,y,Y*Y+Y*y*y*Y00Y*Y00000000Y+Y00000y0Y*H*Y000000y0y0000000Y*y*y*y0Y*y*y*y0y*Y+Y*y*y*y*H*Y00000000y0000Y*y*y00y0y0000Y*Y00y00000y0y*y00H00Y*Y0y*y*y*H*y0y*Y000000y00H00y000000H00000y00y0y00000Y*Y0Y+Y00H00y0y*Y+Y0Y,Y,y,Y.Y,Y*y+y*Y000000Y*y*y000y000000y0y00000Y*y*y0Y0000000000Y*y*Y000000000Y*y0000y00Y*Y00000000000y0000Y*y00y*y0Y00000000y0Y*Y*Y00000000y000H00Y00000000000000Y+y*Y0y00y000y0000000000y00000Y*y0Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000H0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000y000000000000000000000Y*y000H000y00000y00000000000000y00000y0y00000y0",Botnet,2013-10-01_capture-win8.pcap.tsv,36128
10.0.2.29,214.16.18.10,25,tcp,",B,B,B,",Botnet,2013-08-20_capture-win15.pcap.tsv,14283
10.0.2.106,54.243.78.54,80,tcp,00000000000000000000000000Z.,Botnet,2013-11-06_capture-win6.pcap.tsv,43587
10.0.2.22,62.149.128.160,25,tcp,"y000000y0y*y*Y000Y,Y*y*y*y*Y0H0y00000000Y0H0Y000000000000y000H000y00000000000Y*y*y*Y000000000000000Y*H*y*y00Y*Y0H00y000h000Y*y0y000y*y00Y*Y,Y0H0y*H*Y+Y0000000000000000000000000Y0000Y*Y*Y0y*y0y0y*y000y*y*y00Y*Y*y00y000y00000Y*y0H0Y*Y00000000Y0y*y0y000000Y0y00H00Y+Y0H0Y*y*h*Y0000000000000y0000y0y000Y*y*y00y0y*y0y*Y0000000y000y00y0000y00y000y000000y0y00y0000000000Y*y*Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y+Y00000y0y00h000y00000y000000000000y000000Y*Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y*Y0000Y*y*Y000000y00H0Y000000000Y*Y0000000y0000y000000000000000Y*y00",Botnet,2013-10-01_capture-win8.pcap.tsv,36132
10.0.2.29,209.114.111.3,25,tcp,",Z.Z+Z.Z,Z.",Botnet,2013-08-20_capture-win15.pcap.tsv,12251
10.0.2.22,72.9.254.246,25,tcp,"*Y,Y*y+y+y*H+y*Y0y*y0y*y00Y*H*Y000Y*y*y*Y0Y*Y0Y+Y*y*Y0Y*y+Y00Y*y*y0y000y*y*y0y0h0y*Y0y*y0H0y000Y+Y0y*H*Y000Y*y*Y00H00y0y*y00y0Y*y*y0y0Y*y*Y00h00y*h*y00H00H000H0000y00y*y0y*H*y0y*y0y000Y*y0y*y00H00y*Y0000000Y+Y00y*Y000000000y00Y*Y+Y*H*y0Y*Y*y*Y0y000Y*Y+Y0000y00Y*Y+Y*y*Y0000Y*Y*Y000Y*Y0y000000Y*Y0000y00000y000y00000H00000H0000Y*y*H*y*y0H00y000000Y*y*Y00000000Y*Y0000000y0Y00000000y00Y*Y00000Y+Y*y*y000y00000y00000000000000Y00Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0y00y000000y0H0y0000y*Y000000000Y0Y*Y0000Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00000y0000000000000Y0y0000000Y*Y0000000000y000y00y0y*y00y0",Botnet,2013-10-01_capture-win8.pcap.tsv,36927
10.0.2.22,174.121.8.8,80,tcp,"+Z*Z0000y0y*y*z000Z*Y,Z000w*w0Z+Z*z00H00Z+Y,Z*w*v+V,W*z*Z,Z+w*z*W0w*w*z*I*w*z0z*z0z*z00W*Z,Y+z+I+Z0Z+Z,Z*w*z*I*Z*z*z*w*I*z*z*I*w*z*w*W*z*Z*W+Z*I*Z+w+Z*z*Z,Y*Z,y+Z000z0Z*Z*z*z0z*z*z00w0W*z*Z00Z*I*z0Z*Z0Z*z+I*Z0z*I*I*w0z*I*Z000z0z*z*W+Z*Z*Z000w00I00z00000z0z*z*i*z*z0Z*I*W+F+Z*I*z00w0z0z00Y.Z000Z*I*z*z*z*W,Z00W*Z00W*Z000Z*z*W0I0Z*z*z*Z00z0w*Z+Z*z*I*Z0z0z*z0F0z*w*Z0I0Z*Z*W*Z0W,W*Z*W+Z0w*I*z*z0z*w00W*Z000Z*W0i0F0z*z0Z*Z0z*Z+Z00z00Z*I*Z000z0Z*Z0W*z*W+Z000w*z0z00w*I0I*z*z*I*z0z*z0z*z0Z,Z*z*W,Z*z0z*z00z*w*z0I0z0w0z000z0z00W*i*Z0z0Z000000I000000W+Z00000000z000000z00z*Z*Z0Z0000000F000000W0Z*Z0z0000W*w*z*z00z00000000Z*Z000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000W0F0z00z*Z000000z00W*Z00z000000000Z0Z0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z000000W0W0000000Z*z*W000000000000z000000z0z00000z0000000000000000000000000Z*Z00000000",Botnet,2013-10-01_capture-win8.pcap.tsv,33994
