ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.112,89.185.146.142,25,tcp,"0H0y00H0h0H0y*y0Y,Y+y,Y*y+Y*Y+Y*y*Y0y*y00Y*Y0Y*y*y*y*y*y*y0y*y*Y,Y*y*Y,y,Y*y*y*y*y+H*y*y*H*Y+Y*y*y*Y+Y*H0y*y*y0h0Y*Y*y*Y+Y*Y,Y*y*y*Y+y*y*Y+Y*Y*H*Y*y00Y*y*y*Y*y+Y0y*y*Y0y*Y,Y,y,y+Y*Y+Y,Y+Y.Y*h*y*y*y+Y0y*H*y0y*y*y+y*y*y*y*y*y+y*h*Y,Y*H*y0Y*H*y*y0Y*y*Y.Y,Y*Y,y,y,Y+y+y*y*y*y+H*Y*y0Y*y+y*y*Y+Y*y0y*Y+Y*y*Y,Y*y*y*y0y0Y+Y*Y*y*y*Y,Y*H*y*y+y*y+Y*y*Y+Y*Y+y+y+y,h,Y*y+y,Y*H*H*y*y*Y*h*H*h*y*y*y*Y+Y*Y+H+y+Y*y*y*Y0y*h*y*Y0y*H*Y+y*y*Y+y+Y*y*Y+Y*y*Y,Y*Y+H+y*y*Y,Y*Y*Y*y*y*y*H*y+Y*H*Y+y*y+Y0Y*Y,Y*y+Y*Y+H+y+Y*y*y*y+Y*y*y*H*y*y*Y,Y*y*H*y*h*Y+Y*H*y*y*Y,Y+Y*y*Y0Y*y+y+Y*y*y0y*Y*y*y*H*Y*Y+Y*y*H*y*y*y*H*H*y*h*y0y*Y*y*y+Y*Y*Y+Y*y*y*y*H*Y*Y*y*y*y+y*H*Y+Y0Y*Y0y*H*y*Y,Y*H*y*Y0Y*Y0y*Y*y*H*y*y*y*y*y*y*y*Y+Y*Y+Y*y*y+Y*y*Y0y*h*y*Y+H+y*y*y*y*y*y0y*y*y*Y*y*y*Y+Y0Y+y*y*y*H0Z+Y*Y000000000000Y+Y*y*y*Y0y*y00y*y*y*y*y0H0Y*y*Y+Y0y*Y+Y00Y+H+Y*y*y*y0y*H*H*y0y0y*y00y0y*y*y*Y*Y*y*Y*y*Y+Y*Y+y*Y*H*H*y0Y*Y0y00Y+Y*Y+Y*h*y*Y*y*y0y*y*y0Y*y*Y+Y*y*y+Y*H*h*y*y*y*y*y*Y+Y*y0Y*y*y*y0Y*Y*Y+Y*y0Y*H*Y000H00Y*H*y*y*H*y0y*y*y*y0y*Y+y*H*y+Y*y*H*y0y*H*y0y*Y*y*y0y*Y*H*Y000Y*Y0H0Y+Y*y*y+Y*Y+Y*Y,y,Y00Y*y*Y,Y*h*H*y*Y*y+Y*y*Y00Y*H*H*H*y*y0Y*Y*H0Y*y*y*Y+Y*Y*y*H*y*y0Y*H*y*H*y*y*y*y0Y*H*y+Y*y0Y*y*y*H*h*y*y00y0h0y0000Y+Y000000000000000000000000000000000000000000000000000000000000000000Y000y0y00Y*Y,Y+Y00Y000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0Y*Y0000y0H*y*Y00Y+y+Y00Y*Y00y*y0y*H*Y000y0H0y*y00y*Y000y000000y00000",Botnet,2013-10-01_capture-win12.pcap.tsv,32320
10.0.2.22,173.203.68.169,25,tcp,+Y*y*y*h*y*y*y0y*y*y*y+Y*H*y00Y*y0y*y*y0H*y0y000Y+Y*y00y000H000y0y*Y000Y*Y00y*y0y00Y*y0H*y00y00y00000y00Y+y*Y0y00H00y0y0Y*Y0y*Y00000H0000y00000000y000y0y*y00y*Y00000y0000y00000000000Y0h0y000y00Y*y*y0H0Y0000000000y00000Y*Y00000y0H0y*y*Y00y0y*Y0000000y00y0000H0000Y*y0y00y0000y00y0y00000Y+Y00000Y*y0y0000000y0Y0000000000y0000H000y0y000000Y0Y000000000y00y00y0Y00000000Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0y000y000000H00000y00y*Y000y00h00y0Y*Y00y00000000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00000000y00000y000y000000y0000H0000y0y000y00000000000000000Y0,Botnet,2013-10-01_capture-win8.pcap.tsv,33924
192.168.1.191,198.232.125.3,80,tcp,.I.I.Z.z.,Normal,2017-05-02_kali-normal.pcap.tsv,71493
10.0.2.29,93.177.152.82,2719,udp,0F0f0f0f0,Botnet,2013-08-20_capture-win15.pcap.tsv,26892
10.0.2.22,199.189.248.31,25,tcp,",Y*Y*Y0y00y00y*Y+Y*Y00y*y*Y+y+Y*h*H*y*y*y*y*Y0Y*y*Y+Y*Y000Y+Y00Y*y*Y,Y*Y,Y*H*y*H*H*Y+y*Y+Y*y*H*y*y*y+Y*y*y0H0y0y0y*H*y*y0y*H*H*y*y*y+Y*Y+y*y+Y0y*y*y*h*Y0y*y*Y,Y+Y*H*y*H*y0Y+Y*Y0y*Y+Y*Y+y*Y0y*Y+Y*H*y00Y*y*Y+Y*y00y0h0H00Y*Y+Y*y0y*y*Y00000y00H00H00Y*Y0H0y0000H00000Y0y000y0y0y0y0000y0H0Y*Y*y*y*Y+Y00y*h*y0Y00000000Y*y*h*Y00y0y00y0Y*Y0y00000y00y00y000000Y*Y000000y0Y*Y*Y*Y00y0Y000000y000y000000000Y*Y0000000Y*Y0y000H000Y*Y00000000Y*Y+Y0y0000Y*H*Y00000000y0000y00000y000y0000000y00000000000y000y0y*Y*Y00y0y0H*H*y00y0000000000000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00000000Y+Y0y00y00000y000000000000Y*Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00000y00Y*Y0000000000000y000y0Y000000000000000000000Y*Y00000000000000000Y00",Botnet,2013-10-01_capture-win8.pcap.tsv,34670
10.0.2.29,204.13.250.31,53,udp,0,Botnet,2013-08-20_capture-win15.pcap.tsv,9644
10.0.2.106,188.129.190.139,6754,udp,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000u000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,41904
192.168.1.191,54.192.93.125,80,tcp,".Y+z,",Normal,2017-05-02_kali-normal.pcap.tsv,72056
10.0.2.15,216.58.201.99,443,tcp,",Z*Z.Z*z+I+z,z+Z.Z*Z.Y+Y.z.Z+Z.z,",Normal,2017-04-18_win-normal.pcap.tsv,69096
10.0.2.29,207.210.213.117,25,tcp,+Z.,Botnet,2013-08-20_capture-win15.pcap.tsv,11043
10.0.2.29,216.177.89.10,53,udp,000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,14769
10.0.2.29,46.105.75.241,53,udp,.,Botnet,2013-08-20_capture-win15.pcap.tsv,17087
10.0.2.29,209.33.205.5,25,tcp,*w*W.Y+Y.Z*Y.Y0000000000000000000000Y.,Botnet,2013-08-20_capture-win15.pcap.tsv,12733
10.0.2.29,152.46.13.45,53,udp,.b.S*S.B.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,2608
10.0.2.29,66.6.147.156,25,tcp,"00000000000000000000000Y,Z0Y,Z*Y,",Botnet,2013-08-20_capture-win15.pcap.tsv,20822
10.0.2.29,167.247.83.100,53,udp,0A0R0000000000000000000000R0,Botnet,2013-08-20_capture-win15.pcap.tsv,3118
10.0.2.29,24.25.4.103,53,udp,.,Botnet,2013-08-20_capture-win15.pcap.tsv,16606
10.0.2.29,54.249.28.120,25,tcp,000000000000000000Z.,Botnet,2013-08-20_capture-win15.pcap.tsv,17831
10.0.2.15,31.13.93.7,443,tcp,*Z+Z*z0z*Z+,Normal,2017-04-19_win-normal.pcap.tsv,69823
10.0.2.22,216.55.181.48,80,tcp,",y,y+y+Y0y0Y00000y0H0H0h0Y*y*Y00000Y*Y00Y.y.y,y,y,H,Y0y*Y0h0y*y*Y+Y0y*y*Y+Y00y*y*y*Y0y*h*y*Y+Y*y*y000Y*h*y*Y0Y*Y0Y*y*y0Y*y*y0y0000Y+Y0Y,Y*Y0000Y*Y0y0y00H0H0y000H00Y+Y00Y*Y0y*y*s00S,b,R*R+a+Y0Y+y*y*Y00B00S,b,Y*s*S,b,Y*S000S,b,S*S,b,S0S,b,Y*y0y00y0y*Y*Y00Y*Y0y*y00y*y00Y*y*Y0000Y*y*y0y000y0y*y00y*y0y*Y00000Y*Y00y000000000Y+Y00H00y000Y*y0y00y0Y*y0H0y0000y0y000Y*Y00y*y*y*y0y*Y00h00y0y*Y0000000000y000000Y*Y00y*y0h00y00y0000000000y000Y*Y00000000000000000000y000000000Y0y00000y0y000y00y00000000Y0Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y000H00y0Y00000000000000000Y000y0000Y*y*y+Y0Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00Y0000000000000y000H0000y000000y00y000y0000H00000H00000y0Y0000000000000000Y*Y00000",Botnet,2013-10-01_capture-win8.pcap.tsv,35434
10.0.2.29,202.81.31.148,25,tcp,",v,w,W.V,W.W,s,s,f,v,V.V,S,s,f,v,",Botnet,2013-08-20_capture-win15.pcap.tsv,8887
10.0.2.29,206.18.112.10,53,udp,0s0B00,Botnet,2013-08-20_capture-win15.pcap.tsv,10598
10.0.2.29,212.174.113.20,25,tcp,",c,s+s,b,",Botnet,2013-08-20_capture-win15.pcap.tsv,13613
10.0.2.112,174.120.139.62,80,tcp,"+Z*z0z0000I00000Z*Z.Y,Z0Z*z*Z00I00Z+Z*Z,Z0z00y0z*z*I*I*z0Z*z0z000Z*Z00Y+Z000z0Z+z*Z00Z*z0Z*Y00Z,Z*Z0Z*z*z*Z+Z0z*Z*z*z*z0Z*z*Z,Z*z*z*z*Z*z0Z*y*z*z0Z+Z*z00I000z0Z+Z*z0z*z0z*i*z*z*Z,Z*z*I*Z00Z*z0z*z*Z0z*z*z*z0z*z*Z000Z*z0Z+Z*z*Z*Z,Z*Z000z0z0z*I*I*z*I*z0z0z00I00z*Z,Z00Z*Z*Z000Z*I*I*z*Z0000000000000000Z+Z0000z0Z*z*z00Z*z*z*Z0z00i00i00z0I*z*z0z000Z*z*Z0I0z*z0z*z00Z*Z0Z*Z00z0Z*Z00000z0I0I0I0z0000Z*z*Z00z0I0z*Z0000Z+Z*Z00Z*Z00Z*z*z00i00z*Z*Z*Z00z0z000z00I000z00000Z*z00Z*Z0z00z*z0I0z*z0z*z0I0I0z0z000z00z0000I0000Z000000000000000000000000000000000000000000Z*z00z0z*z00z0z0z00I00I00z0i0Z00000000Z0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z0Z*z*Z00z000000000z0",Botnet,2013-10-01_capture-win12.pcap.tsv,28429
10.0.2.22,99.26.214.114,1999,udp,0f0f0f0F0F0f0f0a0,Botnet,2013-10-01_capture-win8.pcap.tsv,40187
10.0.2.112,50.22.201.236,80,tcp,"0000000000z000000000000000000000000r000000000000Z,R000000000000Z,Z000000000r00Z,Z000000000Z+R00Z00000000000000000r0000000000000Z,R0000000000000Z.R0000000000000Z.Z*i*",Botnet,2013-10-01_capture-win12.pcap.tsv,29795
10.0.2.29,207.153.206.126,53,udp,000000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,10909
10.0.2.29,202.14.67.14,53,udp,V00000000000000000000V00,Botnet,2013-08-20_capture-win15.pcap.tsv,8417
10.0.2.29,114.134.85.61,53,udp,0000,Botnet,2013-08-20_capture-win15.pcap.tsv,904
10.0.2.22,68.39.67.168,8222,udp,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000W000000000000000000000000000000000000000000000000000000000000,Botnet,2013-10-01_capture-win8.pcap.tsv,36559
10.0.2.22,188.6.79.83,7486,udp,0A0,Botnet,2013-10-01_capture-win8.pcap.tsv,34328
10.0.2.22,209.204.70.92,25,tcp,",Y,y,Y.Y*y*y*y*Y*y0y*y0Y*y*y0H0H0H0y*y*y+Y0y0Y,Y*y0y*y*H*y0Y+Y*y000Y*Y00000Y*y*y0Y,Y000y0Y0000000000Y*Y+Y000y0H0Y000000000Y0y*Y00000y0000000000y0000000Y*Y0000y*h*y0y00000y00y0Y0000000y00000y00Y,Y,Y*Y,Y*Y+y,Y*y0y0H0y*y000H000y*Y00000Y*y*Y000y000000000y00y*Y000Y*Y0000Y*H*y*Y00000000y00y0000y000000000000000Y*Y000000y00000000000Y*Y0y0y*y000y000000000Y*y0H0y*Y0y*Y00000Y0H0y0000y0y0000000Y*Y*Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0Y*Y000y0Y0000000y000000000000000y000000Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0000000000000Y00H00y0000000y000000000000000000000000y00000Y0Y+Y00000000000y00",Botnet,2013-10-01_capture-win8.pcap.tsv,35125
10.0.2.29,207.183.233.227,25,tcp,"+z,z+z,",Botnet,2013-08-20_capture-win15.pcap.tsv,10992
10.0.2.22,108.245.72.131,6836,udp,0Y000000000,Botnet,2013-10-01_capture-win8.pcap.tsv,33204
10.0.2.29,65.114.6.212,25,tcp,",I,",Botnet,2013-08-20_capture-win15.pcap.tsv,19738
10.0.2.29,194.0.1.28,53,udp,000s0s00,Botnet,2013-08-20_capture-win15.pcap.tsv,6202
10.0.2.15,104.244.42.3,443,tcp,*,Normal,2017-04-30_win-normal.pcap.tsv,70279
10.0.2.106,46.230.70.83,2860,udp,0000000000000000A00000000000000000r000,Botnet,2013-11-06_capture-win6.pcap.tsv,43371
10.0.2.15,66.117.29.11,443,tcp,*,Normal,2017-04-18_win-normal.pcap.tsv,69456
10.0.2.29,206.188.198.13,53,udp,".S*S.S000S.b.b.S*S.S*s*S.S*s*S.S*S.S*S.s.S+S.s.b.S+S.S000000000000000000S.b.S*S.S0S.S*s*S.s.S+S0S*S.s.V+S.b.b.B.S*S.b.S+R.S,S.B.V,S.B.B.s.",Botnet,2013-08-20_capture-win15.pcap.tsv,10611
10.0.2.29,207.218.218.82,53,udp,",a,",Botnet,2013-08-20_capture-win15.pcap.tsv,11057
10.0.2.22,46.236.6.226,80,tcp,"*Z*z*z0z0z*z00Z*z*z0z0z0z0z0Z00000000000Z*z*z000Z+Z00000000z00Z*z*z0z*z00z0z00000z0000000Z0z0000Z*Z00z0000000Z*z00z0z00Z0000000000z00z0000I0000z00000000z0000z0z*z*Z,Z0z00z0000I0000z000z00000000Z*Z000000z000Z*Z000Z*I*z000z0I0z*z*I0z00z0000Z*Z000z00000Z*Z00000000z0000000000000000Z*Z0000z0000000000z000Z00000000000000000z000000Z*Z000000Z*z00Z000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z0z0000Z*Z00000Z*Z00000000000000000z0000Z0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z000000Z0Z0000000000000000z0000z000000000000000000I000000000000000",Botnet,2013-10-01_capture-win8.pcap.tsv,35842
