ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.29,205.178.190.16,53,udp,".b.B.S000S.S*S.b.S0S.S*S.b.b.S,S.B.b.S*S.V0S.b.S*S.s.S,S.b.S00000000000000000S.S*S.S,S*V.S*S.b.S*S.b.S*S+S.b.S00S.s.S*S.S,V*S.b.s.s.S00000000000S.",Botnet,2013-08-20_capture-win15.pcap.tsv,10120
10.0.2.22,198.58.81.85,25,tcp,"y*y0Y*y*H*y*y0y0000Y+Y*y*y*H*y*y*y*y0y*y*y0H0y00Y,y,Y*H*y*Y*y*y*Y+Y*H*y*y*y*y*y*y*Y+Y*y*y*y0Y+y*Y*y*y0Y*Y0Y*Y0Y*y+y*Y.Y,Y,y,h,y,Y*H*Y,y+y+y+y+Y*y*Y+Y,Y*y+y*Y+Y*y0y*y*H*y*H*y*y*y*Y*Y,Y*Y0y*y*Y0Y+y+Y*y*h*y*y*y+Y*H*y*Y,Y*Y*y*y*Y,Y*Y*y+Y0Y+Y*y*y*y+y*y*Y,Y*y*y*H*y0H*h*y*y*y+y*H*Y0h0Y*y*H*Y0y*y*Y*Y*y*y*y0y*y00Y,Y*Y*y0H0y0y0y*h*H*y0y*y0Y*y*y*h*y0y*H*y000Y+Y*Y00y0y00H0Y*y*Y+y*Y+Y000y*y*y0Y,Y0Y*y*y*y*y*H*y0Y,Y*y*y*Y0000Y*h*Y00Y*y0y*y*y*Y*H*y*y0Y*y*Y0000Y*y*y*H*y*Y*y*Y00y*Y*Y0Y*y+Y*y0Y,Y*y*H*H*y*y*y0y*y0Y,Y0y*y0y*Y00y0h*y0H0y0Y*y*y*H*y*y*Y0000y0y*y0y*H*y*y0y*H*y0y00000y00y*y*y*h*H*H*H*y*y*Y0000Y*y0y*y*y*y0y000y*y*y*y*y00H00Y*y0y00Y*y0y000H0000Y*Y+Y0y0Y*y*y0Y*Y0y*y*Y00y00000y0Y*Y0y0y*Y000Y*Y000H0000y00y00000Y*y0y0y0000y00y0y000000y0000Y*Y0000y0y*y*Y0Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00000Y*y0y000H000y00000000y00y00000000y0y0y000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00000y0y0y0000y0y0000Y*y0Y*Y00y0000y0y0000Y*Y0000000000Y*H*Y0000Y*y*Y000H00y*y00H000y0y0000000",Botnet,2013-10-01_capture-win8.pcap.tsv,34646
10.0.2.29,216.104.45.99,53,udp,00v*,Botnet,2013-08-20_capture-win15.pcap.tsv,14301
10.0.2.22,141.101.116.246,80,tcp,x000000000000G000000000X+X000000000000h000000000000Y*Y*X00000000000X*Y00000000000y00y0000000000X*X0Y0000000000y00Y00000000000000000000000000y000000000000H00000000000000,Botnet,2013-10-01_capture-win8.pcap.tsv,33698
10.0.2.29,66.96.142.147,53,udp,0000S.b.B.S*,Botnet,2013-08-20_capture-win15.pcap.tsv,20942
10.0.2.29,122.248.162.7,25,tcp,",S.W,s,s,s,v,W.S,s,s,s,W0W.S,V.s.S,v.s,",Botnet,2013-08-20_capture-win15.pcap.tsv,1667
10.0.2.29,66.96.142.104,53,udp,.,Botnet,2013-08-20_capture-win15.pcap.tsv,20933
10.0.2.22,212.156.88.102,5749,udp,000000,Botnet,2013-10-01_capture-win8.pcap.tsv,35255
10.0.2.29,205.152.144.188,53,udp,.b.b.S000000000000000000000S.b.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,10080
10.0.2.15,162.243.245.192,443,tcp,+,Normal,2017-04-18_win-normal.pcap.tsv,68858
10.0.2.29,174.137.135.164,53,udp,.s.s.B.,Botnet,2013-08-20_capture-win15.pcap.tsv,4100
10.0.2.29,194.146.106.78,53,udp,"*T,R00R+R0u*R+R0U+R000000000000000000R*",Botnet,2013-08-20_capture-win15.pcap.tsv,6313
10.0.2.29,208.68.38.45,25,tcp,",y,",Botnet,2013-08-20_capture-win15.pcap.tsv,11660
10.0.2.106,190.38.183.99,6575,udp,0f0f0f0i0c0,Botnet,2013-11-06_capture-win6.pcap.tsv,42056
10.0.2.29,194.31.2.65,53,udp,.a.,Botnet,2013-08-20_capture-win15.pcap.tsv,6461
10.0.2.29,74.113.232.28,53,udp,.b.b.S00S.b.B.S*S.B.s.s.s.S0000000000000000000S.b.B.S0S.b.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,23466
10.0.2.29,174.132.79.162,53,udp,.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,4059
10.0.2.29,192.163.203.168,25,tcp,0000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,5369
10.0.2.29,163.44.0.2,53,udp,",r,r,a,R,r,r,",Botnet,2013-08-20_capture-win15.pcap.tsv,2958
10.0.2.29,64.28.32.11,53,udp,0,Botnet,2013-08-20_capture-win15.pcap.tsv,19242
