ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.22,209.198.1.194,25,tcp,",y+Y*y+y*y*y0y0H0Y*y*y0Y*Y*Y+Y*y0y*y0Y*y*Y0H0H0y*y0H0H0y*Y000y00y0y*Y*y+Y*y*y*Y000y*y*H*y*y00Y*y*Y0y*H*y*Y000y000000000000Y0Y*y*y*y0y000y*Y*Y00000y0y*h*y*y0y00000y0y00y000Y*Y0Y00000000000Y*Y00y000H00H000Y+Y000000Y*Y,Y*y*H*Y+Y*y0y0000y*y0H0y*y0y*y*h*y*y0y*Y00000h00000H000000H0000000Y*Y0000000000000Y0H0y00y0y00y00000y00H000y0000Y*y0Y*Y00y00000y000H0000y*y0y0Y00000000000Y*H*H*y*y00Y*Y00y00000y00H00y*y*y*Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y000y000000y00y000000H0000000H00000000Y*Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00000y00000000000000000000y00000y00y0000000H000000000Y*y*y0000Y*Y*",Botnet,2013-10-01_capture-win8.pcap.tsv,35118
10.0.2.29,74.121.112.17,53,udp,.b.V000000000000000000000S.s.B.B.,Botnet,2013-08-20_capture-win15.pcap.tsv,23534
10.0.2.22,74.208.228.50,25,tcp,",Y*y*y*y00Y*Y*y0y*Y0000Y*y0h0Y*Y00Y,Y*y*Y000y0Y,y,y+Y*y+y*Y,y,Y0y*y*Y*y*H*y*Y0y*Y,Y*y*Y,Y*Y+y*y*H*y*H*Y*Y*y*y*y+y+H+Y*y+y,Y*Y,Y*y*y*Y0Y*H*Y*y*Y,Y*y*Y+y,Y*Y*Y+y*y*y*y*y*Y,Y*y*H*H*y*y+Y*H*H*y*y*y*y*y*H*y*y*Y+y*y*y*y*H*H*y*Y.Y*Y+y*Y0y*y00y*H*y*y*y0H*Y*y*y*y*y*y*y*y00Y*Y00Y*y*y0y*H*Y+Y0h0Y+Y*Y00y*y*Y0y*y*y*H*y*Y*y00Y*Y0y0y*y*y*y*h*H*y*y0y00y*H*H0y*y*y00z*Y+Y00y0y*y0y*h*Y*y+y+Y*Y0H*Y,y,Y*y*y0Y,Y*Y+y+y*y*H*y0h0y*y*y*Y*y*y0H*H*Y+Y*y*y*y0y*h*H*Y+Y*y0y000y00Y*H*y*Y0Y*Y0y*y*y*y*y*y*y*H*y*H*y*Y000Y*y*Y00H00Y,Y*y*y0y00Y*y*y*y0y*Y0000y00y000y*y0H0y*H*y*Y0h0y*y*y*H*y0y00y*y*Y*Y00Y+Y0y000000y00H00y*Y,Y0y*y0y00y0H0y0y0Y*Y0Y*y+Y*y*y*y00Y+y+Y*y0y0y*Y000y0H*H*y00H00h00y*Y+Y*y*Y0000Y*y*Y0Y*Y0y*y*y0h0H0y*y0y0000y0y000y0000000Y*y00y00000000Y*H*Y0000000000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y*H*Y000000h000000Y*Y0000y0y000h000y00Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y000H00H000Y*Y+Y0y0y*Y000000y000y0000000000y00000y0y000Y*Y000000Y0y00y0000Y*Y0000000",Botnet,2013-10-01_capture-win8.pcap.tsv,36965
10.0.2.29,207.178.212.253,25,tcp,"+w,z+z,W+w,z+w,Z+F+i+z+F+i+i+f+f+i+",Botnet,2013-08-20_capture-win15.pcap.tsv,10980
10.0.2.106,69.109.212.113,7290,udp,0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0,Botnet,2013-11-06_capture-win6.pcap.tsv,44078
192.168.1.191,37.252.172.12,80,tcp,.Y*Y.H.Y.y.,Normal,2017-05-02_kali-normal.pcap.tsv,71791
10.0.2.29,67.223.102.2,53,udp,000000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,21247
10.0.2.29,208.80.125.4,53,udp,"0R.a.a.R*R.a.A.U0U*R0R.B.A.R*R.R.a.U+R.A.A.A.U*R.A.a.a.V*R.A.a.A.R*R.a.a.R.S.r.U*V+U00000000000000000R.a.a.a.R*R.a.a.U*R.A.a.a.V+U.v.d.U.U+a+S.r.B.R*R.a.a.U,U*R+R,S.A.R,R.a.B.U+U*S.r.r.S,V*V0U*u+D+r+R.b.A.U*U+r*S.A.a.",Botnet,2013-08-20_capture-win15.pcap.tsv,11952
10.0.2.106,190.56.60.29,8176,udp,0f0,Botnet,2013-11-06_capture-win6.pcap.tsv,42065
10.0.2.29,192.218.140.129,53,udp,.,Botnet,2013-08-20_capture-win15.pcap.tsv,5442
10.0.2.29,202.4.235.59,53,udp,.,Botnet,2013-08-20_capture-win15.pcap.tsv,8721
10.0.2.103,123.194.198.241,9557,udp,0f0f0f0f0f0f0f0f0f0f0f0f0f0f0w0f0f0f0f0w0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0i0F0F0i0i0i0i0i0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0e0,Botnet,2014-03-12_capture-win3.pcap.tsv,67000
10.0.2.112,50.63.181.203,80,tcp,"*y+Y00H000Y*Y*y00h00Y,y+Y,Y*y*y0h0Y*Y+Y.Y00y0Y*Y0H0y*y*Y,Y*y*y*w0W,h,Y0Y+y*y*Y*y*y0Y+Y0y00y0Y+Y*y0Y*y+y*Y0Y+Y*y*Y+Y*Y,Y*z*y00Y+H+y*y*Y00Y,y,Y*Y+y*Y,Y00Y+y*W0Y,Y*y*y*y*Y*y*y*Y00Y*y*y+H+Y*y*Y+Y,Y*Y+y*y*y*Y,Y*y*Y,Y*y*y+Y*y*H*Y,Y*y*y0Y+y+Y,Y+Y0Y,Y*y*h*y*y0y*y*y*Y*y*H*y*y*H*y*Y+Y*Y*Y*y0H0y*H*y*Y+y*y*Y+Y*y*H*y*H*y*y*y*y*Y,y.Y,Y,Y*Y,y+Y.Y*Y+y,y,Y*H*y*y*y*Y,Y*y*y*Y*y*y*y*Y+Y*Y,Y*y*y*y*y+y*y*Y*Y+y*y+Y*y*y*y0Y,Y+y*Y0Y*Y+Y*H*H*Y+Y*y*y*Y,Y*y*y*Y+w+Y,Y*y0Y+H+Y0H*Y+H+Y*y*y*y+Y*Y+Y,Y*y0Y*y*y*Y*y*y*H*y*Y*h*y+Y*y*y*H*Y,Y*y*H*H*H*y0Y+Y*h*h*y*y*H*y*y*Y+Y*H*Y,Y*y+Y*y*H*y*y*y*Y+Y*y*Y*y0Y*y*y*Y,Y*Y+y*Y00y*H*H*Y*Y*y*y*y*H*y0Y+Y*y*y0Y*y*H*y+y*Y*Y*y+y*y*h*Y*Y00Y.Y*Y0000000000000Y*Y*y0y*Y,Y+H+Y0y*Y+Y*y*y*y*y*y*Y00Y*y*y*y*Y00y*y*y*y*Y,Y*H*y0y*H*z0H0w*Z,Y*y*y*Y+Y*y*Y+h+Y0h0y*y*y0H*y0Y*Y0Y+Y0Y+Y00y*Y*y*y0y00Y*h*y0y*y*y*y*H*y0y*y*y+y,Y*Y+Y*y*Y+Y*y*y*y*Y00Y*y*w00Y,Y+Y0Y+Y*w0W,h,Y0H0y00y0Y+Y0H0h0Y*Y0y0y*y*y000Y*y*y*y*H*Y+Y*y*y*h*Y00Y*Y*y0y00Y+Y*H*y*Y00Y*h*y0h0y*H*y*y*y*Y00y0y000Y+Y*Y0Y*y*y*Y0000y0Y*y*y*y*y0H0Y,Y*y*y*y0Y*y+Y*h*y*y0y*Y+Y000Y*Y00000000000000000000000000000000000000Y000y*y*y0Y*Y000Y*H*y*y*H*H*y*y0Y*Y00y*y0y*Y000y*Y0000H0000Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000Y*y*y*y0y0y*Y00h00y*y0y*Y,Y0H0H*y*y0y*Y000000000000y0000000000000000000Y000",Botnet,2013-10-01_capture-win12.pcap.tsv,29819
10.0.2.22,108.233.253.228,1219,udp,0f0f0f0f0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0a0,Botnet,2013-10-01_capture-win8.pcap.tsv,33196
10.0.2.22,161.58.209.132,80,tcp,",S.S,S.S,S.S,S.Y000y0H0y00Y*Y00y*H*y*H*y0Y*Y000000Y*H*y00Y*Y*y0y00y0H0y000y0y*y*Y00000000Y*y0y000000Y*Y000000y000y0000y0y00y000000H0000y0y*Y00000y000H0000y0y0y*y0y000000H00000y000y0Y,Y.Y+Y00Y*Y*y*Y0h0h0y*y*y*y00y000y00y*y0Y*Y,Y0y*Y*Y00y000000Y0y0000H000y0H0h0Y00000000Y*y*Y000000y0H0y0y0000y*y*y0y0000y00000000000000y000000y00000000y00Y0000000000000000Y*Y0Y000000000000000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y000y00000000y00000Y*Y0000y0Y*Y00000y00y0H0Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y*Y0000000y0000H000y000000000y000y0000000000000y000000H000000",Botnet,2013-10-01_capture-win8.pcap.tsv,33826
